Stock,Timeframe,EMA Pair,Cross Time,Cross Close,EMA21 @ Cross,EMA50 @ Cross,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Cross,EMA20 @ Cross,EMA10 @ Touch,EMA20 @ Touch,SL Price,SL Hit,SL Hit Time,Max High Before SL,Max Upside %,Trade Duration
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-11 13:15:00,1404.6,1408.0,1403.4,1407.0,,,Between Slow & Fast EMA,10,1397.77,1397.69,1403.71,1401.9,1403.4,Yes,2026-02-11 14:15:00,1407.0,0.0,1h
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-12 09:15:00,1406.1,1428.0,1406.1,1423.5,,,Between Slow & Fast EMA,13,1397.77,1397.69,1408.48,1404.96,1406.1,Yes,2026-02-16 09:15:00,1433.9,0.73,14h
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,1401.9,,,2026-02-26 10:15:00,1401.5,1407.0,1399.0,1405.5,,,Between Slow & Fast EMA,4,1396.63,1396.29,1399.65,1398.13,1399.0,Yes,2026-02-26 12:15:00,1409.0,0.25,2h
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,1401.9,,,2026-02-26 11:15:00,1405.4,1409.0,1400.0,1406.1,,,Between Slow & Fast EMA,5,1396.63,1396.29,1400.83,1398.89,1400.0,Yes,2026-02-26 12:15:00,1407.4,0.09,1h
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,1401.9,,,2026-02-26 13:15:00,1399.2,1404.5,1398.0,1403.5,,,At/Below Slow EMA,7,1396.63,1396.29,1401.06,1399.34,1398.0,Yes,2026-02-27 09:15:00,1409.8,0.45,3h
ICICIBANK,1h,EMA10/EMA20,2026-03-17 11:15:00,1280.3,,,2026-03-18 10:15:00,1272.6,1290.6,1272.0,1289.3,,,At/Below Slow EMA,6,1270.08,1269.03,1280.82,1276.55,1272.0,Yes,2026-03-19 09:15:00,1297.0,0.6,6h
ICICIBANK,1h,EMA10/EMA20,2026-03-17 11:15:00,1280.3,,,2026-03-18 15:15:00,1289.1,1293.9,1286.0,1292.0,,,Between Slow & Fast EMA,11,1270.08,1269.03,1287.61,1282.46,1286.0,Yes,2026-03-19 09:15:00,1285.9,-0.47,1h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-07 11:15:00,1222.1,1229.0,1221.5,1224.9,,,Between Slow & Fast EMA,4,1218.72,1217.45,1221.89,1219.81,1221.5,No,Not Hit,1392.3,13.67,151h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-07 12:15:00,1224.2,1229.8,1222.5,1225.3,,,Between Slow & Fast EMA,5,1218.72,1217.45,1222.51,1220.33,1222.5,No,Not Hit,1392.3,13.63,150h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-09 10:15:00,1293.8,1298.8,1290.6,1294.8,,,Between Slow & Fast EMA,17,1218.72,1217.45,1291.18,1272.39,1290.6,Yes,2026-04-09 11:15:00,1295.8,0.08,1h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-10 09:15:00,1289.0,1321.1,1288.5,1320.8,,,Between Slow & Fast EMA,23,1218.72,1217.45,1293.12,1281.43,1288.5,Yes,2026-04-28 14:15:00,1392.3,5.41,82h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-13 10:15:00,1309.8,1319.4,1308.8,1317.3,,,Between Slow & Fast EMA,31,1218.72,1217.45,1312.89,1301.7,1308.8,Yes,2026-04-28 11:15:00,1392.3,5.69,71h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-13 11:15:00,1317.2,1330.0,1315.4,1329.9,,,Between Slow & Fast EMA,32,1218.72,1217.45,1315.98,1304.38,1315.4,Yes,2026-04-27 10:15:00,1392.3,4.69,62h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-15 11:15:00,1338.3,1346.5,1338.0,1346.3,,,Between Slow & Fast EMA,39,1218.72,1217.45,1338.26,1325.1,1338.0,Yes,2026-04-17 09:15:00,1366.8,1.52,12h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-17 14:15:00,1341.6,1346.5,1339.2,1346.1,,,At/Below Slow EMA,56,1218.72,1217.45,1342.94,1340.72,1339.2,Yes,2026-04-24 09:15:00,1392.3,3.43,30h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-20 13:15:00,1358.1,1359.3,1353.0,1358.5,,,Between Slow & Fast EMA,62,1218.72,1217.45,1354.29,1349.09,1353.0,Yes,2026-04-23 09:15:00,1392.3,2.49,17h
ICICIBANK,1h,EMA10/EMA20,2026-05-07 09:15:00,1288.1,,,2026-05-07 15:15:00,1274.0,1279.8,1273.7,1279.0,,,At/Below Slow EMA,6,1269.1,1267.34,1277.49,1273.84,1273.7,Yes,2026-05-08 09:15:00,1279.6,0.05,1h
INFY,1h,EMA10/EMA20,2026-01-01 10:15:00,1626.2,,,2026-01-01 11:15:00,1626.0,1638.7,1625.0,1635.4,,,Between Slow & Fast EMA,1,1623.09,1622.76,1625.33,1623.97,1625.0,Yes,2026-01-05 09:15:00,1643.5,0.5,12h
INFY,1h,EMA10/EMA20,2026-01-01 10:15:00,1626.2,,,2026-01-01 15:15:00,1629.4,1631.7,1626.9,1629.5,,,Between Slow & Fast EMA,5,1623.09,1622.76,1629.12,1626.8,1626.9,Yes,2026-01-05 09:15:00,1643.5,0.86,8h
INFY,1h,EMA10/EMA20,2026-01-22 14:15:00,1663.3,,,2026-01-23 14:15:00,1663.2,1672.1,1662.3,1670.2,,,At/Below Slow EMA,7,1658.08,1657.83,1665.49,1662.84,1662.3,Yes,2026-01-27 09:15:00,1685.8,0.93,2h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,1302.3,,,2026-03-05 12:15:00,1298.1,1302.0,1295.4,1300.7,,,At/Below Slow EMA,8,1297.13,1297.05,1299.67,1299.14,1295.4,Yes,2026-03-09 09:15:00,1326.5,1.98,11h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,1302.3,,,2026-03-05 14:15:00,1297.7,1311.2,1297.0,1303.9,,,At/Below Slow EMA,10,1297.13,1297.05,1300.22,1299.51,1297.0,Yes,2026-03-09 09:15:00,1326.5,1.73,9h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,1302.3,,,2026-03-06 09:15:00,1303.0,1326.5,1303.0,1319.0,,,Between Slow & Fast EMA,12,1297.13,1297.05,1304.39,1301.86,1303.0,Yes,2026-03-09 09:15:00,1320.9,0.14,7h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,1302.3,,,2026-03-06 13:15:00,1307.9,1311.8,1305.4,1310.0,,,Between Slow & Fast EMA,16,1297.13,1297.05,1308.19,1305.06,1305.4,Yes,2026-03-09 09:15:00,1314.5,0.34,3h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,1302.3,,,2026-03-06 15:15:00,1310.0,1312.4,1306.6,1311.0,,,Between Slow & Fast EMA,18,1297.13,1297.05,1308.95,1306.04,1306.6,Yes,2026-03-09 09:15:00,1300.7,-0.79,1h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,1248.5,,,2026-03-23 10:15:00,1248.7,1256.6,1245.7,1249.7,,,At/Below Slow EMA,1,1245.99,1245.82,1246.67,1246.19,1245.7,Yes,2026-03-23 11:15:00,1255.0,0.42,1h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,1248.5,,,2026-03-23 11:15:00,1249.2,1255.0,1243.6,1252.1,,,At/Below Slow EMA,2,1245.99,1245.82,1247.66,1246.75,1243.6,Yes,2026-03-23 12:15:00,1252.1,0.0,1h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,1248.5,,,2026-03-23 13:15:00,1246.4,1258.4,1244.0,1256.3,,,At/Below Slow EMA,4,1245.99,1245.82,1248.98,1247.59,1244.0,Yes,2026-03-30 14:15:00,1297.0,3.24,29h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,1248.5,,,2026-03-25 09:15:00,1270.0,1282.6,1265.1,1281.4,,,At/Below Slow EMA,14,1245.99,1245.82,1275.69,1267.03,1265.1,Yes,2026-03-27 15:15:00,1294.7,1.04,13h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,1248.5,,,2026-03-27 12:15:00,1278.1,1281.4,1275.3,1280.1,,,At/Below Slow EMA,24,1245.99,1245.82,1280.05,1276.16,1275.3,Yes,2026-03-27 13:15:00,1282.0,0.15,1h
INFY,1h,EMA10/EMA20,2026-04-01 10:15:00,1296.0,,,2026-04-01 15:15:00,1276.4,1279.1,1276.3,1278.0,,,Between Slow & Fast EMA,5,1271.39,1270.14,1277.63,1274.84,1276.3,Yes,2026-04-02 09:15:00,1276.5,-0.12,1h
INFY,1h,EMA10/EMA20,2026-04-02 13:15:00,1294.5,,,2026-04-07 09:15:00,1302.0,1322.4,1294.4,1321.0,,,At/Below Slow EMA,10,1276.58,1274.71,1306.15,1296.94,1294.4,Yes,2026-04-10 09:15:00,1376.6,4.21,21h
INFY,1h,EMA10/EMA20,2026-04-02 13:15:00,1294.5,,,2026-04-09 14:15:00,1328.5,1337.3,1325.0,1334.6,,,At/Below Slow EMA,29,1276.58,1274.71,1331.75,1328.15,1325.0,Yes,2026-04-10 09:15:00,1334.6,0.0,2h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-16 14:15:00,1311.1,1324.2,1309.6,1317.2,,,Between Slow & Fast EMA,6,1298.92,1298.33,1310.24,1306.04,1309.6,Yes,2026-04-17 09:15:00,1328.3,0.84,2h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-17 09:15:00,1313.0,1328.3,1306.9,1315.4,,,At/Below Slow EMA,8,1298.92,1298.33,1312.04,1307.79,1306.9,Yes,2026-04-21 09:15:00,1324.8,0.71,14h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-17 11:15:00,1312.6,1318.5,1309.9,1315.1,,,Between Slow & Fast EMA,10,1298.92,1298.33,1312.69,1308.91,1309.9,Yes,2026-04-17 13:15:00,1315.2,0.01,2h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-17 13:15:00,1310.9,1312.8,1308.5,1312.6,,,At/Below Slow EMA,12,1298.92,1298.33,1312.39,1309.42,1308.5,Yes,2026-04-17 14:15:00,1319.2,0.5,1h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-17 14:15:00,1312.7,1319.2,1307.6,1318.7,,,At/Below Slow EMA,13,1298.92,1298.33,1313.54,1310.31,1307.6,Yes,2026-04-21 09:15:00,1324.8,0.46,9h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-20 10:15:00,1311.9,1316.8,1310.0,1316.6,,,At/Below Slow EMA,16,1298.92,1298.33,1314.62,1311.79,1310.0,Yes,2026-04-20 15:15:00,1323.0,0.49,5h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-21 10:15:00,1313.9,1319.8,1312.0,1318.4,,,At/Below Slow EMA,23,1298.92,1298.33,1314.72,1313.27,1312.0,Yes,2026-04-21 13:15:00,1325.0,0.5,3h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-21 11:15:00,1318.2,1324.0,1315.9,1323.3,,,Between Slow & Fast EMA,24,1298.92,1298.33,1316.28,1314.23,1315.9,Yes,2026-04-21 12:15:00,1325.0,0.13,1h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,1305.0,,,2026-04-21 15:15:00,1312.3,1315.8,1311.8,1314.6,,,At/Below Slow EMA,28,1298.92,1298.33,1314.36,1313.73,1311.8,Yes,2026-04-22 09:15:00,1295.0,-1.49,1h
INFY,1h,EMA10/EMA20,2026-04-30 14:15:00,1180.9,,,2026-05-04 10:15:00,1178.5,1180.9,1175.3,1178.8,,,At/Below Slow EMA,3,1176.05,1175.6,1177.85,1176.79,1175.3,Yes,2026-05-04 11:15:00,1179.6,0.07,1h
RELIANCE,1h,EMA10/EMA20,2026-01-29 12:15:00,1394.8,,,2026-01-29 13:15:00,1394.6,1399.9,1392.0,1398.6,,,At/Below Slow EMA,1,1393.85,1393.75,1394.72,1394.22,1392.0,Yes,2026-01-29 14:15:00,1401.9,0.24,1h
RELIANCE,1h,EMA10/EMA20,2026-01-30 15:15:00,1397.0,,,2026-02-01 09:15:00,1396.0,1406.0,1388.0,1404.8,,,At/Below Slow EMA,1,1392.94,1392.78,1395.1,1393.93,1388.0,Yes,2026-02-01 12:15:00,1411.0,0.44,3h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,1443.9,,,2026-02-05 10:15:00,1447.3,1451.8,1443.5,1448.9,,,Between Slow & Fast EMA,15,1391.32,1387.41,1448.2,1436.34,1443.5,Yes,2026-02-05 12:15:00,1449.5,0.04,2h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,1443.9,,,2026-02-06 10:15:00,1437.9,1448.8,1437.5,1448.0,,,At/Below Slow EMA,22,1391.32,1387.41,1444.35,1439.71,1437.5,Yes,2026-02-06 12:15:00,1448.5,0.03,2h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,1443.9,,,2026-02-06 14:15:00,1442.4,1451.4,1440.0,1450.4,,,At/Below Slow EMA,26,1391.32,1387.41,1444.51,1441.22,1440.0,Yes,2026-02-13 09:15:00,1473.0,1.56,30h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,1443.9,,,2026-02-11 10:15:00,1458.0,1465.5,1458.0,1462.6,,,Between Slow & Fast EMA,43,1391.32,1387.41,1459.04,1456.47,1458.0,Yes,2026-02-12 11:15:00,1473.0,0.71,8h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,1443.9,,,2026-02-11 11:15:00,1462.5,1466.6,1459.9,1466.4,,,Between Slow & Fast EMA,44,1391.32,1387.41,1460.38,1457.42,1459.9,Yes,2026-02-12 11:15:00,1473.0,0.45,7h
RELIANCE,1h,EMA10/EMA20,2026-02-24 13:15:00,1427.0,,,2026-02-24 14:15:00,1426.7,1430.7,1422.7,1429.3,,,At/Below Slow EMA,1,1423.22,1422.97,1424.33,1423.57,1422.7,Yes,2026-02-25 12:15:00,1440.5,0.78,5h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,1387.8,,,2026-03-06 15:15:00,1404.8,1409.7,1401.0,1407.0,,,Between Slow & Fast EMA,8,1373.25,1371.84,1402.56,1392.84,1401.0,Yes,2026-03-09 09:15:00,1412.9,0.42,1h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,1387.8,,,2026-03-09 12:15:00,1398.8,1407.9,1397.0,1403.7,,,Between Slow & Fast EMA,12,1373.25,1371.84,1401.33,1395.26,1397.0,Yes,2026-03-11 09:15:00,1433.6,2.13,11h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,1387.8,,,2026-03-09 13:15:00,1403.6,1410.2,1402.3,1408.7,,,Between Slow & Fast EMA,13,1373.25,1371.84,1402.67,1396.54,1402.3,Yes,2026-03-10 09:15:00,1431.5,1.62,3h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,1387.8,,,2026-03-10 13:15:00,1408.3,1415.8,1407.3,1414.0,,,Between Slow & Fast EMA,20,1373.25,1371.84,1410.79,1405.37,1407.3,Yes,2026-03-10 14:15:00,1415.3,0.09,1h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,1387.8,,,2026-03-10 15:15:00,1408.6,1412.2,1405.7,1410.9,,,At/Below Slow EMA,22,1373.25,1371.84,1410.47,1406.17,1405.7,Yes,2026-03-11 09:15:00,1433.6,1.61,1h
RELIANCE,1h,EMA10/EMA20,2026-03-17 10:15:00,1397.9,,,2026-03-17 12:15:00,1393.7,1400.8,1388.2,1400.2,,,At/Below Slow EMA,2,1390.65,1390.6,1392.83,1391.77,1388.2,Yes,2026-03-19 09:15:00,1412.9,0.91,11h
RELIANCE,1h,EMA10/EMA20,2026-03-17 10:15:00,1397.9,,,2026-03-18 09:15:00,1397.2,1412.1,1397.2,1406.5,,,Between Slow & Fast EMA,6,1390.65,1390.6,1397.69,1395.0,1397.2,Yes,2026-03-19 09:15:00,1412.9,0.46,7h
RELIANCE,1h,EMA10/EMA20,2026-03-17 10:15:00,1397.9,,,2026-03-19 09:15:00,1388.0,1408.0,1388.0,1406.5,,,At/Below Slow EMA,13,1390.65,1390.6,1405.7,1401.84,1388.0,Yes,2026-03-19 14:15:00,1415.7,0.65,5h
RELIANCE,1h,EMA10/EMA20,2026-03-24 09:15:00,1413.8,,,2026-03-24 10:15:00,1413.3,1415.9,1406.7,1413.7,,,At/Below Slow EMA,1,1407.73,1407.22,1408.81,1407.84,1406.7,Yes,2026-03-27 09:15:00,1430.4,1.18,13h
RELIANCE,1h,EMA10/EMA20,2026-03-24 09:15:00,1413.8,,,2026-03-24 12:15:00,1411.4,1420.1,1408.5,1416.3,,,At/Below Slow EMA,3,1407.73,1407.22,1410.57,1408.96,1408.5,Yes,2026-03-24 14:15:00,1416.7,0.03,2h
RELIANCE,1h,EMA10/EMA20,2026-03-24 09:15:00,1413.8,,,2026-03-24 15:15:00,1411.5,1414.6,1408.2,1414.0,,,At/Below Slow EMA,6,1407.73,1407.22,1411.53,1409.91,1408.2,Yes,2026-03-27 09:15:00,1430.4,1.16,8h
RELIANCE,1h,EMA10/EMA20,2026-04-08 12:15:00,1343.5,,,2026-04-09 10:15:00,1336.5,1339.0,1331.5,1336.9,,,At/Below Slow EMA,5,1326.42,1324.87,1336.26,1331.83,1331.5,Yes,2026-04-09 14:15:00,1339.7,0.21,4h
RELIANCE,1h,EMA10/EMA20,2026-04-08 12:15:00,1343.5,,,2026-04-10 09:15:00,1337.0,1350.9,1333.1,1347.2,,,At/Below Slow EMA,11,1326.42,1324.87,1336.04,1333.48,1333.1,Yes,2026-04-13 09:15:00,1352.3,0.38,7h
RELIANCE,1h,EMA10/EMA20,2026-04-08 12:15:00,1343.5,,,2026-04-10 14:15:00,1348.0,1352.3,1342.5,1349.9,,,Between Slow & Fast EMA,16,1326.42,1324.87,1343.95,1339.38,1342.5,Yes,2026-04-13 09:15:00,1351.6,0.13,2h
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-16 10:15:00,1334.1,1340.6,1333.5,1338.5,,,At/Below Slow EMA,5,1331.65,1331.61,1336.47,1334.71,1333.5,Yes,2026-04-16 12:15:00,1341.5,0.22,2h
