Stock,Timeframe,EMA Pair,Cross Time,Cross Close,EMA21 @ Cross,EMA50 @ Cross,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Cross,EMA20 @ Cross,EMA10 @ Touch,EMA20 @ Touch
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-20 00:00:00,1005.95,1014.7,995.3,1008.7,,,Between Slow & Fast EMA,13,982.58,982.42,996.26,992.25
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-25 00:00:00,998.4,1015.1,988.15,1009.95,,,At/Below Slow EMA,16,982.58,982.42,1003.18,997.41
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-31 00:00:00,1016.8,1039.0,1003.25,1028.15,,,At/Below Slow EMA,19,982.58,982.42,1011.37,1003.5
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-05 00:00:00,1022.5,1026.45,1012.1,1023.5,,,Between Slow & Fast EMA,22,982.58,982.42,1017.13,1008.86
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-06 00:00:00,1023.55,1034.9,1016.7,1026.4,,,Between Slow & Fast EMA,23,982.58,982.42,1018.82,1010.53
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-13 00:00:00,1006.0,1027.05,1000.3,1019.8,,,At/Below Slow EMA,28,982.58,982.42,1011.96,1009.42
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-14 00:00:00,1009.55,1035.7,1007.55,1022.7,,,At/Below Slow EMA,29,982.58,982.42,1013.91,1010.69
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-27 00:00:00,1050.75,1066.2,1046.5,1060.2,,,Between Slow & Fast EMA,38,982.58,982.42,1046.51,1034.17
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-29 00:00:00,1043.05,1060.7,1038.5,1052.2,,,Between Slow & Fast EMA,40,982.58,982.42,1047.5,1036.93
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-01 00:00:00,1055.0,1089.95,1054.0,1086.9,,,Between Slow & Fast EMA,41,982.58,982.42,1054.66,1041.69
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-13 00:00:00,1077.15,1089.65,1073.15,1083.95,,,Between Slow & Fast EMA,49,982.58,982.42,1078.61,1065.78
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-14 00:00:00,1080.0,1097.1,1075.05,1083.6,,,Between Slow & Fast EMA,50,982.58,982.42,1079.51,1067.48
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-15 00:00:00,1072.0,1086.25,1070.0,1080.35,,,Between Slow & Fast EMA,51,982.58,982.42,1079.67,1068.7
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-18 00:00:00,1075.05,1084.8,1060.05,1081.2,,,At/Below Slow EMA,52,982.58,982.42,1079.95,1069.89
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-19 00:00:00,1078.45,1088.75,1075.25,1083.95,,,Between Slow & Fast EMA,53,982.58,982.42,1080.67,1071.23
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-20 00:00:00,1080.0,1090.0,1067.5,1084.5,,,At/Below Slow EMA,54,982.58,982.42,1081.37,1072.5
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-22 00:00:00,1081.15,1093.7,1078.7,1090.3,,,Between Slow & Fast EMA,56,982.58,982.42,1083.06,1074.99
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-26 00:00:00,1081.0,1089.15,1076.95,1083.7,,,Between Slow & Fast EMA,57,982.58,982.42,1083.17,1075.82
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-27 00:00:00,1083.7,1092.5,1079.55,1083.75,,,Between Slow & Fast EMA,58,982.58,982.42,1083.28,1076.58
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-28 00:00:00,1085.0,1105.05,1085.0,1093.3,,,Between Slow & Fast EMA,59,982.58,982.42,1085.1,1078.17
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-04-08 00:00:00,1078.35,1091.75,1076.3,1087.15,,,At/Below Slow EMA,65,982.58,982.42,1084.32,1080.89
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-04-09 00:00:00,1091.95,1115.25,1088.3,1107.05,,,Between Slow & Fast EMA,66,982.58,982.42,1088.46,1083.39
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-04-25 00:00:00,1090.0,1125.65,1089.95,1113.75,,,Between Slow & Fast EMA,1,1084.71,1083.48,1089.99,1086.37
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-13 00:00:00,1112.4,1130.65,1106.7,1128.0,,,At/Below Slow EMA,12,1084.71,1083.48,1124.3,1115.98
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-15 00:00:00,1122.1,1127.8,1113.5,1124.35,,,At/Below Slow EMA,14,1084.71,1083.48,1123.75,1117.17
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-23 00:00:00,1115.55,1137.0,1111.4,1134.5,,,At/Below Slow EMA,20,1084.71,1083.48,1125.22,1121.2
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-24 00:00:00,1130.0,1135.0,1124.15,1131.95,,,Between Slow & Fast EMA,21,1084.71,1083.48,1126.44,1122.23
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-31 00:00:00,1118.0,1130.6,1111.25,1121.05,,,At/Below Slow EMA,26,1084.71,1083.48,1120.91,1120.62
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,1144.45,,,2024-07-03 00:00:00,1196.85,1215.85,1179.45,1201.6,,,Between Slow & Fast EMA,10,1121.0,1119.61,1188.25,1168.04
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,1144.45,,,2024-07-18 00:00:00,1234.9,1256.45,1231.7,1250.3,,,Between Slow & Fast EMA,20,1121.0,1119.61,1232.84,1212.97
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,1144.45,,,2024-07-22 00:00:00,1240.0,1245.3,1232.9,1241.15,,,Between Slow & Fast EMA,22,1121.0,1119.61,1236.7,1218.73
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,1226.35,,,2024-09-09 00:00:00,1202.9,1238.3,1200.45,1235.0,,,At/Below Slow EMA,9,1196.4,1193.53,1224.3,1215.13
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,1226.35,,,2024-09-11 00:00:00,1231.5,1239.3,1226.4,1236.35,,,Between Slow & Fast EMA,11,1196.4,1193.53,1228.43,1219.06
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,1226.35,,,2024-09-12 00:00:00,1238.0,1257.0,1226.35,1252.15,,,Between Slow & Fast EMA,12,1196.4,1193.53,1232.74,1222.21
ICICIBANK,1d,EMA10/EMA20,2024-10-28 00:00:00,1292.85,,,2024-11-05 00:00:00,1273.0,1301.3,1263.1,1296.7,,,At/Below Slow EMA,6,1260.66,1258.3,1285.55,1276.28
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,1300.95,,,2024-11-29 00:00:00,1283.1,1303.25,1283.1,1300.1,,,Between Slow & Fast EMA,4,1271.2,1270.77,1285.66,1279.65
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,1300.95,,,2024-12-11 00:00:00,1324.7,1331.25,1316.0,1327.5,,,Between Slow & Fast EMA,12,1271.2,1270.77,1316.94,1303.79
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,1300.95,,,2024-12-13 00:00:00,1325.35,1347.15,1313.5,1344.9,,,Between Slow & Fast EMA,14,1271.2,1270.77,1323.85,1309.9
ICICIBANK,1d,EMA10/EMA20,2025-02-04 00:00:00,1268.2,,,2025-02-10 00:00:00,1257.2,1265.0,1249.35,1262.6,,,At/Below Slow EMA,4,1248.59,1248.44,1257.18,1253.74
ICICIBANK,1d,EMA10/EMA20,2025-02-04 00:00:00,1268.2,,,2025-02-14 00:00:00,1252.1,1263.5,1244.45,1260.1,,,At/Below Slow EMA,8,1248.59,1248.44,1255.38,1253.71
ICICIBANK,1d,EMA10/EMA20,2025-02-04 00:00:00,1268.2,,,2025-02-19 00:00:00,1234.85,1264.45,1230.25,1261.65,,,At/Below Slow EMA,11,1248.59,1248.44,1254.17,1253.35
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-04-02 00:00:00,1322.15,1337.95,1322.15,1331.25,,,Between Slow & Fast EMA,11,1238.47,1236.28,1323.55,1301.4
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-04-03 00:00:00,1321.95,1333.0,1321.25,1329.55,,,Between Slow & Fast EMA,12,1238.47,1236.28,1324.64,1304.08
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-04-04 00:00:00,1329.55,1338.55,1322.1,1335.3,,,Between Slow & Fast EMA,13,1238.47,1236.28,1326.58,1307.05
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-12 00:00:00,1409.4,1453.0,1404.0,1448.5,,,Between Slow & Fast EMA,35,1238.47,1236.28,1422.46,1402.37
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-15 00:00:00,1425.9,1456.5,1415.5,1450.8,,,Between Slow & Fast EMA,38,1238.47,1236.28,1429.16,1411.24
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-22 00:00:00,1441.1,1445.3,1427.8,1442.1,,,Between Slow & Fast EMA,43,1238.47,1236.28,1438.92,1424.56
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-23 00:00:00,1442.2,1451.8,1434.4,1449.8,,,Between Slow & Fast EMA,44,1238.47,1236.28,1440.9,1426.96
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-28 00:00:00,1447.6,1458.0,1442.5,1453.8,,,Between Slow & Fast EMA,47,1238.47,1236.28,1446.46,1433.81
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-06-02 00:00:00,1442.0,1460.0,1432.8,1450.5,,,At/Below Slow EMA,50,1238.47,1236.28,1448.32,1438.2
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-06-05 00:00:00,1430.9,1459.0,1427.3,1454.8,,,At/Below Slow EMA,53,1238.47,1236.28,1445.65,1439.14
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-06-06 00:00:00,1448.6,1461.4,1442.1,1459.7,,,Between Slow & Fast EMA,54,1238.47,1236.28,1448.21,1441.1
ICICIBANK,1d,EMA10/EMA20,2025-06-27 00:00:00,1462.2,,,2025-07-04 00:00:00,1427.0,1444.4,1421.1,1442.8,,,At/Below Slow EMA,5,1433.41,1431.89,1434.19,1432.99
ICICIBANK,1d,EMA10/EMA20,2025-06-27 00:00:00,1462.2,,,2025-07-08 00:00:00,1432.0,1445.0,1430.0,1442.0,,,At/Below Slow EMA,7,1433.41,1431.89,1435.83,1434.08
ICICIBANK,1d,EMA10/EMA20,2025-07-21 00:00:00,1465.8,,,2025-07-31 00:00:00,1469.9,1494.5,1464.0,1481.4,,,Between Slow & Fast EMA,8,1434.07,1432.6,1473.15,1460.29
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-11-26 00:00:00,1360.0,1377.0,1359.9,1375.0,,,At/Below Slow EMA,5,1369.48,1368.41,1369.72,1369.13
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-12-03 00:00:00,1367.0,1394.2,1367.0,1391.5,,,At/Below Slow EMA,10,1369.48,1368.41,1380.38,1376.09
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-12-05 00:00:00,1381.0,1395.3,1381.0,1392.5,,,Between Slow & Fast EMA,12,1369.48,1368.41,1383.52,1378.57
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-12-08 00:00:00,1387.0,1394.9,1383.3,1389.6,,,Between Slow & Fast EMA,13,1369.48,1368.41,1384.63,1379.62
ICICIBANK,1d,EMA10/EMA20,2026-01-06 00:00:00,1411.2,,,2026-01-12 00:00:00,1399.9,1424.3,1391.7,1413.1,,,Between Slow & Fast EMA,4,1365.07,1363.75,1394.39,1382.01
ICICIBANK,1d,EMA10/EMA20,2026-02-05 00:00:00,1396.5,,,2026-02-16 00:00:00,1404.0,1414.0,1400.5,1411.6,,,Between Slow & Fast EMA,7,1378.22,1376.59,1403.81,1394.03
ICICIBANK,1d,EMA10/EMA20,2026-02-05 00:00:00,1396.5,,,2026-02-17 00:00:00,1406.2,1413.6,1393.6,1407.5,,,At/Below Slow EMA,8,1378.22,1376.59,1404.48,1395.32
ICICIBANK,1d,EMA10/EMA20,2026-02-05 00:00:00,1396.5,,,2026-02-25 00:00:00,1391.8,1407.4,1388.2,1400.5,,,At/Below Slow EMA,14,1378.22,1376.59,1398.19,1395.49
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-01-31 00:00:00,1648.25,1667.25,1638.1,1660.9,,,Between Slow & Fast EMA,12,1536.16,1532.83,1645.58,1618.04
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-02-06 00:00:00,1686.75,1733.0,1673.95,1729.45,,,Between Slow & Fast EMA,16,1536.16,1532.83,1673.98,1643.23
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-02-12 00:00:00,1670.35,1692.95,1670.35,1680.1,,,Between Slow & Fast EMA,20,1536.16,1532.83,1678.58,1656.37
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-02-13 00:00:00,1683.0,1689.1,1663.5,1684.55,,,Between Slow & Fast EMA,21,1536.16,1532.83,1679.66,1659.05
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-02-20 00:00:00,1685.0,1694.25,1668.75,1685.25,,,At/Below Slow EMA,26,1536.16,1532.83,1684.92,1670.05
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-02-22 00:00:00,1665.0,1684.6,1644.4,1681.35,,,At/Below Slow EMA,28,1536.16,1532.83,1679.9,1669.88
