Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-28 14:15:00,929.45,933.75,928.45,931.4,,,Between Slow & Fast EMA,6,929.21,925.98,931.4,884.83,996.6,SL HIT,2026-03-02 09:15:00,Not Hit,983.75,-5.0,163h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-29 10:15:00,925.9,930.6,925.25,930.2,,,At/Below Slow EMA,9,929.3,926.88,930.2,883.69,995.31,SL HIT,2026-03-02 09:15:00,Not Hit,983.75,-5.0,160h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-29 11:15:00,930.15,934.4,927.95,933.9,,,Between Slow & Fast EMA,10,930.13,927.55,933.9,887.2,999.27,SL HIT,2026-02-27 14:15:00,Not Hit,983.75,-5.0,157h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 09:15:00,930.0,937.9,930.0,936.6,,,At/Below Slow EMA,15,933.94,930.94,936.6,889.77,1002.16,SL HIT,2026-02-27 10:15:00,Not Hit,983.75,-5.0,148h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 11:15:00,934.45,935.8,931.9,935.7,,,Between Slow & Fast EMA,17,934.33,931.69,935.7,888.91,1001.2,SL HIT,2026-02-27 11:15:00,Not Hit,983.75,-5.0,147h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 13:15:00,931.55,934.7,930.1,934.0,,,At/Below Slow EMA,19,933.86,931.91,934.0,887.3,999.38,SL HIT,2026-02-27 14:15:00,Not Hit,983.75,-5.0,148h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-02-01 09:15:00,932.0,936.8,925.25,935.4,,,At/Below Slow EMA,22,932.8,931.75,935.4,888.63,1000.88,SL HIT,2026-02-27 11:15:00,Not Hit,983.75,-5.0,142h
HDFCBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-05 10:15:00,950.9,951.7,949.05,951.65,,,Between Slow & Fast EMA,15,950.64,946.67,951.65,904.07,1018.27,SL HIT,2026-02-13 15:15:00,Not Hit,952.85,-5.0,47h
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,2026-02-17 09:15:00,923.0,925.8,918.7,925.65,,,At/Below Slow EMA,1,922.98,922.68,925.65,879.37,990.45,SL HIT,2026-03-02 09:15:00,Not Hit,929.0,-5.0,63h
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,2026-02-17 10:15:00,925.6,927.7,923.0,926.2,,,At/Below Slow EMA,2,923.57,923.01,926.2,879.89,991.03,SL HIT,2026-03-02 09:15:00,Not Hit,929.0,-5.0,62h
