Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1d,EMA21/EMA50,2024-04-10 00:00:00,2024-04-16 00:00:00,743.5,756.45,741.12,754.62,745.39,743.61,At/Below Slow EMA,3,,,754.62,735.75,777.26,TARGET HIT,Not Hit,2024-04-22 00:00:00,778.7,3.0,3d
HDFCBANK,1d,EMA21/EMA50,2024-04-10 00:00:00,2024-04-19 00:00:00,743.27,767.48,740.12,765.65,747.39,744.62,At/Below Slow EMA,5,,,765.65,746.51,788.62,SL HIT,2024-05-08 00:00:00,Not Hit,778.7,-2.5,12d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-06-05 00:00:00,747.02,779.8,741.17,775.9,753.15,748.7,At/Below Slow EMA,6,,,775.9,756.5,799.18,TARGET HIT,Not Hit,2024-06-14 00:00:00,799.5,3.0,7d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-07-22 00:00:00,808.5,825.5,806.33,821.27,818.11,801.29,Between Slow & Fast EMA,37,,,821.27,800.74,845.91,SL HIT,2024-07-24 00:00:00,Not Hit,823.9,-2.5,2d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-01 00:00:00,811.45,825.02,808.98,819.4,813.18,803.27,Between Slow & Fast EMA,45,,,819.4,798.91,843.98,SL HIT,2024-08-06 00:00:00,Not Hit,835.25,-2.5,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-08 00:00:00,812.0,826.65,809.62,821.35,813.52,805.24,Between Slow & Fast EMA,50,,,821.35,800.82,845.99,SL HIT,2024-08-13 00:00:00,Not Hit,837.98,-2.5,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-16 00:00:00,814.25,817.08,805.5,816.05,813.91,807.01,At/Below Slow EMA,55,,,816.05,795.65,840.53,TARGET HIT,Not Hit,2024-09-18 00:00:00,849.45,3.0,23d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-20 00:00:00,813.73,823.0,813.73,818.85,814.51,807.8,Between Slow & Fast EMA,57,,,818.85,798.38,843.42,TARGET HIT,Not Hit,2024-09-18 00:00:00,849.45,3.0,21d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-03 00:00:00,817.0,819.98,812.3,818.67,816.1,810.82,Between Slow & Fast EMA,67,,,818.67,798.2,843.23,TARGET HIT,Not Hit,2024-09-18 00:00:00,849.45,3.0,11d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-04 00:00:00,819.5,822.4,816.0,820.9,816.53,811.21,Between Slow & Fast EMA,68,,,820.9,800.38,845.53,TARGET HIT,Not Hit,2024-09-18 00:00:00,849.45,3.0,10d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-09 00:00:00,819.0,824.25,815.05,823.25,817.77,812.38,Between Slow & Fast EMA,71,,,823.25,802.67,847.95,TARGET HIT,Not Hit,2024-09-18 00:00:00,849.45,3.0,7d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-14 00:00:00,828.02,846.02,827.0,844.05,840.32,833.01,At/Below Slow EMA,95,,,844.05,822.95,869.37,TARGET HIT,Not Hit,2024-10-21 00:00:00,874.08,3.0,5d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-16 00:00:00,840.05,853.98,840.05,849.9,841.33,834.01,Between Slow & Fast EMA,97,,,849.9,828.65,875.4,SL HIT,2024-10-18 00:00:00,Not Hit,848.83,-2.5,2d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-18 00:00:00,831.55,845.5,827.05,840.92,840.9,834.38,At/Below Slow EMA,99,,,840.92,819.9,866.15,TARGET HIT,Not Hit,2024-10-21 00:00:00,874.08,3.0,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-11-05 00:00:00,851.5,881.35,848.95,878.92,859.82,847.36,Between Slow & Fast EMA,111,,,878.92,856.95,905.29,SL HIT,2024-11-12 00:00:00,Not Hit,891.4,-2.5,5d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-11-19 00:00:00,857.0,876.88,851.35,871.12,861.48,852.31,At/Below Slow EMA,120,,,871.12,849.34,897.25,TARGET HIT,Not Hit,2024-11-25 00:00:00,901.77,3.0,3d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-04-08 00:00:00,882.5,891.0,875.15,884.58,883.81,871.72,Between Slow & Fast EMA,12,,,884.58,862.47,911.12,TARGET HIT,Not Hit,2025-04-15 00:00:00,938.4,3.0,3d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-05-15 00:00:00,956.75,972.4,948.5,966.9,951.7,923.23,Between Slow & Fast EMA,35,,,966.9,942.73,995.91,TARGET HIT,Not Hit,2025-06-06 00:00:00,998.15,3.0,16d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-05-22 00:00:00,957.6,962.1,952.6,959.95,956.03,930.5,Between Slow & Fast EMA,40,,,959.95,935.95,988.75,TARGET HIT,Not Hit,2025-06-06 00:00:00,998.15,3.0,11d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-05-28 00:00:00,960.1,967.25,958.85,961.75,958.93,935.65,Between Slow & Fast EMA,44,,,961.75,937.71,990.6,TARGET HIT,Not Hit,2025-06-06 00:00:00,998.15,3.0,7d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-02 00:00:00,965.05,968.0,954.0,966.05,961.06,939.25,Between Slow & Fast EMA,47,,,966.05,941.9,995.03,TARGET HIT,Not Hit,2025-06-06 00:00:00,998.15,3.0,4d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-04 00:00:00,960.5,971.65,960.45,970.6,962.03,941.35,Between Slow & Fast EMA,49,,,970.6,946.34,999.72,TARGET HIT,Not Hit,2025-06-26 00:00:00,1013.55,3.0,16d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-20 00:00:00,965.8,984.95,965.8,982.35,969.48,953.67,Between Slow & Fast EMA,61,,,982.35,957.79,1011.82,TARGET HIT,Not Hit,2025-06-26 00:00:00,1013.55,3.0,4d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-07-15 00:00:00,986.5,1001.8,986.5,997.75,991.49,974.85,Between Slow & Fast EMA,78,,,997.75,972.81,1027.68,SL HIT,2025-08-26 00:00:00,Not Hit,1018.85,-2.5,29d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-07-21 00:00:00,989.1,1001.0,988.25,1000.25,991.83,977.48,Between Slow & Fast EMA,82,,,1000.25,975.24,1030.26,SL HIT,2025-08-26 00:00:00,Not Hit,1018.85,-2.5,25d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-07-29 00:00:00,999.95,1013.25,998.15,1010.8,998.33,983.72,Between Slow & Fast EMA,88,,,1010.8,985.53,1041.12,SL HIT,2025-08-05 00:00:00,Not Hit,1016.3,-2.5,5d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-08-11 00:00:00,987.95,998.8,986.55,997.8,997.7,988.05,At/Below Slow EMA,97,,,997.8,972.85,1027.73,SL HIT,2025-08-26 00:00:00,Not Hit,1013.3,-2.5,10d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-11-03 00:00:00,985.0,994.55,983.3,992.65,990.2,982.76,Between Slow & Fast EMA,10,,,992.65,967.83,1022.43,SL HIT,2026-01-06 00:00:00,Not Hit,1017.5,-2.5,44d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-11-11 00:00:00,983.5,993.5,978.0,991.7,988.59,983.31,At/Below Slow EMA,15,,,991.7,966.91,1021.45,SL HIT,2026-01-06 00:00:00,Not Hit,1017.5,-2.5,39d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-11-14 00:00:00,976.05,991.65,976.05,989.6,988.59,983.91,At/Below Slow EMA,18,,,989.6,964.86,1019.29,SL HIT,2026-01-06 00:00:00,Not Hit,1017.5,-2.5,36d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-11-17 00:00:00,991.25,997.95,985.6,996.55,989.31,984.4,Between Slow & Fast EMA,19,,,996.55,971.64,1026.45,SL HIT,2026-01-06 00:00:00,Not Hit,1017.5,-2.5,35d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-11-19 00:00:00,990.0,996.55,984.0,994.6,990.05,985.1,At/Below Slow EMA,21,,,994.6,969.74,1024.44,SL HIT,2026-01-06 00:00:00,Not Hit,1017.5,-2.5,33d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-11-26 00:00:00,981.3,1006.95,981.3,1003.9,993.69,987.77,At/Below Slow EMA,26,,,1003.9,978.8,1034.02,SL HIT,2025-12-18 00:00:00,Not Hit,1017.5,-2.5,16d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-12-03 00:00:00,986.0,1002.3,986.0,1000.5,996.55,990.28,At/Below Slow EMA,31,,,1000.5,975.49,1030.52,SL HIT,2025-12-18 00:00:00,Not Hit,1008.0,-2.5,11d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-12-05 00:00:00,992.0,1008.0,990.2,1003.3,997.22,991.05,At/Below Slow EMA,33,,,1003.3,978.22,1033.4,SL HIT,2025-12-18 00:00:00,Not Hit,1006.5,-2.5,9d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-12-08 00:00:00,1000.0,1006.5,997.5,1003.1,997.75,991.52,Between Slow & Fast EMA,34,,,1003.1,978.02,1033.19,SL HIT,2025-12-18 00:00:00,Not Hit,1004.7,-2.5,8d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-12-11 00:00:00,990.0,1002.7,988.5,1000.3,997.28,992.01,At/Below Slow EMA,37,,,1000.3,975.29,1030.31,SL HIT,2025-12-18 00:00:00,Not Hit,1004.7,-2.5,5d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-12-23 00:00:00,990.5,998.9,987.7,996.6,993.48,991.57,At/Below Slow EMA,45,,,996.6,971.68,1026.5,SL HIT,2026-01-06 00:00:00,Not Hit,1006.4,-2.5,9d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2025-12-24 00:00:00,993.0,999.4,993.0,997.2,993.82,991.79,Between Slow & Fast EMA,46,,,997.2,972.27,1027.12,SL HIT,2026-01-06 00:00:00,Not Hit,1006.4,-2.5,8d
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,2026-01-02 00:00:00,991.15,1003.2,988.8,1001.6,993.68,992.11,At/Below Slow EMA,52,,,1001.6,976.56,1031.65,SL HIT,2026-01-05 00:00:00,Not Hit,1006.4,-2.5,1d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-01-04 00:00:00,986.4,989.15,981.9,987.15,982.84,982.51,At/Below Slow EMA,1,,,987.15,962.47,1016.76,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,3.0,13d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-01-05 00:00:00,988.0,998.3,983.8,993.7,983.83,982.95,Between Slow & Fast EMA,2,,,993.7,968.86,1023.51,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,3.0,12d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-01-10 00:00:00,974.3,994.95,974.3,993.05,984.19,983.19,At/Below Slow EMA,5,,,993.05,968.22,1022.84,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,3.0,9d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-01-19 00:00:00,991.3,1010.9,987.55,999.2,990.29,986.57,Between Slow & Fast EMA,12,,,999.2,974.22,1029.18,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,3.0,2d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-01-25 00:00:00,998.4,1015.1,988.15,1009.95,996.98,990.27,At/Below Slow EMA,16,,,1009.95,984.7,1040.25,TARGET HIT,Not Hit,2024-02-02 00:00:00,1050.0,3.0,5d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-02-09 00:00:00,988.85,1013.75,985.5,1010.7,1009.16,999.31,At/Below Slow EMA,26,,,1010.7,985.43,1041.02,SL HIT,2024-02-12 00:00:00,Not Hit,1012.2,-2.5,1d
