Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,2026-03-05 12:15:00,1298.1,1302.0,1295.4,1300.7,,,At/Below Slow EMA,8,1299.67,1299.14,1300.7,1296.8,1326.71,SL HIT,2026-03-05 13:15:00,Not Hit,1303.8,-0.3,1h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,2026-03-23 10:15:00,1248.7,1256.6,1245.7,1249.7,,,At/Below Slow EMA,1,1246.67,1246.19,1249.7,1245.95,1274.69,SL HIT,2026-03-23 11:15:00,Not Hit,1255.0,-0.3,1h
INFY,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-01 15:15:00,1276.4,1279.1,1276.3,1278.0,,,Between Slow & Fast EMA,5,1277.63,1274.84,1278.0,1274.17,1303.56,SL HIT,2026-04-02 09:15:00,Not Hit,1276.5,-0.3,1h
INFY,1h,EMA10/EMA20,2026-04-02 13:15:00,2026-04-07 09:15:00,1302.0,1322.4,1294.4,1321.0,,,At/Below Slow EMA,10,1306.15,1296.94,1321.0,1317.04,1347.42,TARGET HIT,Not Hit,2026-04-08 09:15:00,1376.6,2.0,7h
INFY,1h,EMA10/EMA20,2026-04-15 15:15:00,2026-04-16 14:15:00,1311.1,1324.2,1309.6,1317.2,,,Between Slow & Fast EMA,6,1310.24,1306.04,1317.2,1313.25,1343.54,SL HIT,2026-04-17 09:15:00,Not Hit,1328.3,-0.3,2h
INFY,1h,EMA10/EMA20,2026-04-30 14:15:00,2026-05-04 10:15:00,1178.5,1180.9,1175.3,1178.8,,,At/Below Slow EMA,3,1177.85,1176.79,1178.8,1175.26,1202.38,SL HIT,2026-05-04 11:15:00,Not Hit,1179.6,-0.3,1h
INFY,1h,EMA21/EMA50,2026-01-16 10:15:00,2026-01-22 11:15:00,1659.0,1662.2,1654.5,1660.4,1657.44,1648.19,Between Slow & Fast EMA,29,,,1660.4,1655.42,1693.61,SL HIT,2026-01-22 12:15:00,Not Hit,1663.5,-0.3,1h
INFY,1h,EMA21/EMA50,2026-03-24 12:15:00,2026-03-25 09:15:00,1270.0,1282.6,1265.1,1281.4,1266.43,1261.35,Between Slow & Fast EMA,4,,,1281.4,1277.56,1307.03,SL HIT,2026-03-25 14:15:00,Not Hit,1290.5,-0.3,5h
INFY,1h,EMA21/EMA50,2026-04-01 09:15:00,2026-04-02 12:15:00,1266.0,1273.7,1263.2,1273.6,1272.57,1269.83,At/Below Slow EMA,10,,,1273.6,1269.78,1299.07,TARGET HIT,Not Hit,2026-04-02 14:15:00,1304.9,2.0,2h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-17 09:15:00,1313.0,1328.3,1306.9,1315.4,1307.58,1304.29,Between Slow & Fast EMA,6,,,1315.4,1311.45,1341.71,SL HIT,2026-04-17 11:15:00,Not Hit,1321.2,-0.3,2h
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,2024-01-25 00:00:00,1342.95,1364.15,1335.2,1353.08,,,At/Below Slow EMA,10,1349.44,1340.2,1353.08,1349.02,1380.14,TARGET HIT,Not Hit,2024-01-29 00:00:00,1452.5,2.0,1d
RELIANCE,1d,EMA10/EMA20,2024-03-28 00:00:00,2024-04-08 00:00:00,1462.97,1490.97,1461.0,1485.97,,,At/Below Slow EMA,6,1470.57,1466.51,1485.97,1481.51,1515.69,SL HIT,2024-04-09 00:00:00,Not Hit,1489.8,-0.3,1d
RELIANCE,1d,EMA10/EMA20,2024-06-07 00:00:00,2024-06-14 00:00:00,1470.0,1479.67,1457.22,1477.55,,,Between Slow & Fast EMA,5,1459.33,1453.28,1477.55,1473.12,1507.1,SL HIT,2024-06-18 00:00:00,Not Hit,1487.4,-0.3,1d
RELIANCE,1d,EMA10/EMA20,2024-08-27 00:00:00,2024-08-29 00:00:00,1503.1,1537.0,1494.0,1520.92,,,At/Below Slow EMA,2,1499.66,1496.91,1520.92,1516.36,1551.34,SL HIT,2024-08-30 00:00:00,Not Hit,1539.72,-0.3,1d
RELIANCE,1d,EMA10/EMA20,2024-09-26 00:00:00,2024-09-27 00:00:00,1499.0,1533.47,1492.0,1526.17,,,Between Slow & Fast EMA,1,1493.09,1488.88,1526.17,1521.59,1556.69,SL HIT,2024-09-30 00:00:00,Not Hit,1524.97,-0.3,1d
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,2025-05-21 00:00:00,1423.9,1436.2,1418.1,1429.2,,,Between Slow & Fast EMA,21,1424.53,1395.15,1429.2,1424.91,1457.78,SL HIT,2025-05-22 00:00:00,Not Hit,1423.8,-0.3,1d
RELIANCE,1d,EMA10/EMA20,2025-10-17 00:00:00,2025-11-10 00:00:00,1477.9,1501.0,1475.5,1489.3,,,Between Slow & Fast EMA,14,1478.04,1457.82,1489.3,1484.83,1519.09,SL HIT,2025-11-11 00:00:00,Not Hit,1498.8,-0.3,1d
RELIANCE,1d,EMA10/EMA20,2026-04-29 00:00:00,2026-05-08 00:00:00,1426.0,1442.8,1417.5,1435.2,,,Between Slow & Fast EMA,6,1420.81,1400.44,1435.2,1430.89,1463.9,OPEN,Not Hit,Not Hit,,0.0,0d
RELIANCE,1d,EMA21/EMA50,2024-01-11 00:00:00,2024-01-24 00:00:00,1335.22,1349.5,1323.92,1343.88,1337.97,1323.4,Between Slow & Fast EMA,9,,,1343.88,1339.85,1370.76,SL HIT,2024-01-25 00:00:00,Not Hit,1364.15,-0.3,1d
RELIANCE,1d,EMA21/EMA50,2024-06-10 00:00:00,2024-06-20 00:00:00,1459.0,1482.85,1450.1,1473.7,1457.41,1451.02,At/Below Slow EMA,7,,,1473.7,1469.28,1503.17,SL HIT,2024-06-21 00:00:00,Not Hit,1474.7,-0.3,1d
RELIANCE,1d,EMA21/EMA50,2024-08-30 00:00:00,2024-09-04 00:00:00,1500.7,1517.5,1499.5,1514.55,1501.93,1499.38,Between Slow & Fast EMA,3,,,1514.55,1510.01,1544.84,SL HIT,2024-09-05 00:00:00,Not Hit,1525.78,-0.3,1d
RELIANCE,1d,EMA21/EMA50,2025-04-22 00:00:00,2025-06-02 00:00:00,1412.1,1417.5,1395.6,1413.7,1406.72,1358.35,Between Slow & Fast EMA,28,,,1413.7,1409.46,1441.97,SL HIT,2025-06-03 00:00:00,Not Hit,1426.5,-0.3,1d
RELIANCE,1d,EMA21/EMA50,2025-10-21 00:00:00,2025-12-05 00:00:00,1530.4,1545.8,1520.6,1540.6,1528.45,1487.79,Between Slow & Fast EMA,31,,,1540.6,1535.98,1571.41,SL HIT,2025-12-08 00:00:00,Not Hit,1551.0,-0.3,1d
RELIANCE,1h,EMA10/EMA20,2026-01-29 12:15:00,2026-01-29 13:15:00,1394.6,1399.9,1392.0,1398.6,,,At/Below Slow EMA,1,1394.72,1394.22,1398.6,1394.4,1426.57,SL HIT,2026-01-29 14:15:00,Not Hit,1401.9,-0.3,1h
RELIANCE,1h,EMA10/EMA20,2026-01-30 15:15:00,2026-02-01 09:15:00,1396.0,1406.0,1388.0,1404.8,,,At/Below Slow EMA,1,1395.1,1393.93,1404.8,1400.59,1432.9,SL HIT,2026-02-01 11:15:00,Not Hit,1411.0,-0.3,2h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-05 10:15:00,1447.3,1451.8,1443.5,1448.9,,,Between Slow & Fast EMA,15,1448.2,1436.34,1448.9,1444.55,1477.88,SL HIT,2026-02-05 11:15:00,Not Hit,1449.5,-0.3,1h
RELIANCE,1h,EMA10/EMA20,2026-02-24 13:15:00,2026-02-24 14:15:00,1426.7,1430.7,1422.7,1429.3,,,At/Below Slow EMA,1,1424.33,1423.57,1429.3,1425.01,1457.89,SL HIT,2026-02-25 12:15:00,Not Hit,1440.5,-0.3,5h
