SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
2.5,4.5,1.8,61,10,50,1,16.7,-1.311,-80.0,4.5,-2.5,-1.352,0.36,-82.0,-0.98
2.5,5.0,2.0,61,9,51,1,15.0,-1.352,-82.5,5.0,-2.5,-1.393,0.35,-85.0,-0.97
2.5,5.5,2.2,61,6,53,2,10.2,-1.589,-96.94,5.08,-2.5,-1.63,0.27,-97.0,-1.0
2.5,6.0,2.4,61,6,53,2,10.2,-1.54,-93.94,5.51,-2.5,-1.581,0.29,-94.0,-1.0
2.5,6.5,2.6,61,4,55,2,6.8,-1.786,-108.94,5.71,-2.5,-1.827,0.21,-109.0,-1.0
2.5,7.0,2.8,61,4,55,2,6.8,-1.753,-106.94,6.11,-2.5,-1.794,0.22,-107.0,-1.0
2.5,7.5,3.0,61,4,55,2,6.8,-1.72,-104.94,6.51,-2.5,-1.761,0.24,-105.0,-1.0
2.5,8.0,3.2,61,4,55,2,6.8,-1.688,-102.94,6.91,-2.5,-1.729,0.25,-103.0,-1.0
2.5,8.5,3.4,61,1,56,4,1.8,-2.138,-130.44,5.53,-2.44,-2.178,0.08,-130.5,-1.0
2.5,9.0,3.6,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,9.5,3.8,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,10.0,4.0,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,10.5,4.2,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,11.0,4.4,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,11.5,4.6,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,12.0,4.8,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,12.5,5.0,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,13.0,5.2,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,13.5,5.4,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,14.0,5.6,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,14.5,5.8,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.5,15.0,6.0,61,0,56,5,0.0,-2.284,-139.33,2.56,-2.4,-2.324,0.02,-139.39,-1.0
2.75,3.0,1.09,61,14,46,1,23.3,-1.385,-84.5,3.0,-2.75,-1.43,0.33,-84.75,-1.0
2.75,3.5,1.27,61,13,47,1,21.7,-1.373,-83.75,3.5,-2.75,-1.418,0.35,-84.5,-0.99
2.75,4.0,1.45,61,12,48,1,20.0,-1.377,-84.0,4.0,-2.75,-1.422,0.36,-85.25,-0.99
2.75,4.5,1.64,61,11,49,1,18.3,-1.398,-85.25,4.5,-2.75,-1.443,0.37,-87.0,-0.98
2.75,5.0,1.82,61,10,50,1,16.7,-1.434,-87.5,5.0,-2.75,-1.48,0.36,-89.75,-0.97
2.75,5.5,2.0,61,6,53,2,10.2,-1.806,-110.19,5.08,-2.75,-1.851,0.24,-110.0,-1.0
2.75,6.0,2.18,61,6,53,2,10.2,-1.757,-107.19,5.51,-2.75,-1.802,0.26,-107.0,-1.0
2.75,6.5,2.36,61,4,55,2,6.8,-2.011,-122.69,5.71,-2.75,-2.056,0.19,-122.5,-1.0
2.75,7.0,2.55,61,4,55,2,6.8,-1.979,-120.69,6.11,-2.75,-2.024,0.2,-120.5,-1.0
2.75,7.5,2.73,61,4,55,2,6.8,-1.946,-118.69,6.51,-2.75,-1.991,0.22,-118.5,-1.0
2.75,8.0,2.91,61,4,55,2,6.8,-1.913,-116.69,6.91,-2.75,-1.958,0.23,-116.5,-1.0
2.75,8.5,3.09,61,1,56,4,1.8,-2.368,-144.44,5.53,-2.68,-2.412,0.07,-144.25,-1.0
2.75,9.0,3.27,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,9.5,3.45,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,10.0,3.64,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,10.5,3.82,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,11.0,4.0,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,11.5,4.18,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,12.0,4.36,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,12.5,4.55,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,13.0,4.73,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,13.5,4.91,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,14.0,5.09,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,14.5,5.27,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
2.75,15.0,5.45,61,0,56,5,0.0,-2.514,-153.33,2.56,-2.64,-2.557,0.02,-153.14,-1.0
3.0,3.5,1.17,61,15,45,1,25.0,-1.352,-82.5,3.5,-3.0,-1.402,0.39,-83.0,-0.99
3.0,4.0,1.33,61,14,46,1,23.3,-1.344,-82.0,4.0,-3.0,-1.393,0.41,-83.0,-0.99
3.0,4.5,1.5,61,13,47,1,21.7,-1.352,-82.5,4.5,-3.0,-1.402,0.41,-84.0,-0.98
3.0,5.0,1.67,61,12,48,1,20.0,-1.377,-84.0,5.0,-3.0,-1.426,0.42,-86.0,-0.98
3.0,5.5,1.83,61,8,51,2,13.6,-1.745,-106.44,5.17,-3.0,-1.794,0.3,-106.0,-1.0
3.0,6.0,2.0,61,8,51,2,13.6,-1.679,-102.44,5.62,-3.0,-1.729,0.33,-102.0,-1.0
3.0,6.5,2.17,61,6,53,2,10.2,-1.925,-117.44,5.94,-3.0,-1.974,0.26,-117.0,-1.0
3.0,7.0,2.33,61,6,53,2,10.2,-1.876,-114.44,6.37,-3.0,-1.925,0.28,-114.0,-1.0
3.0,7.5,2.5,61,5,54,2,8.5,-1.999,-121.94,6.68,-3.0,-2.048,0.25,-121.5,-1.0
3.0,8.0,2.67,61,4,55,2,6.8,-2.138,-130.44,6.91,-3.0,-2.188,0.21,-130.0,-1.0
3.0,8.5,2.83,61,1,56,4,1.8,-2.597,-158.44,5.53,-2.92,-2.645,0.07,-158.0,-1.0
3.0,9.0,3.0,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,9.5,3.17,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,10.0,3.33,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,10.5,3.5,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,11.0,3.67,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,11.5,3.83,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,12.0,4.0,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,12.5,4.17,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,13.0,4.33,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,13.5,4.5,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,14.0,4.67,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,14.5,4.83,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.0,15.0,5.0,61,0,56,5,0.0,-2.743,-167.33,2.56,-2.88,-2.79,0.02,-166.89,-1.0
3.25,3.5,1.08,61,15,45,1,25.0,-1.537,-93.75,3.5,-3.25,-1.59,0.36,-94.0,-1.0
3.25,4.0,1.23,61,14,46,1,23.3,-1.533,-93.5,4.0,-3.25,-1.586,0.37,-94.25,-0.99
3.25,4.5,1.38,61,13,47,1,21.7,-1.545,-94.25,4.5,-3.25,-1.598,0.38,-95.5,-0.99
3.25,5.0,1.54,61,12,48,1,20.0,-1.574,-96.0,5.0,-3.25,-1.627,0.38,-97.75,-0.98
3.25,5.5,1.69,61,8,51,2,13.6,-1.954,-119.19,5.17,-3.25,-2.007,0.28,-118.5,-1.01
3.25,6.0,1.85,61,8,51,2,13.6,-1.888,-115.19,5.62,-3.25,-1.942,0.31,-114.5,-1.01
3.25,6.5,2.0,61,6,53,2,10.2,-2.142,-130.69,5.94,-3.25,-2.196,0.24,-130.0,-1.01
3.25,7.0,2.15,61,6,53,2,10.2,-2.093,-127.69,6.37,-3.25,-2.147,0.26,-127.0,-1.01
3.25,7.5,2.31,61,5,54,2,8.5,-2.22,-135.44,6.68,-3.25,-2.274,0.23,-134.75,-1.01
3.25,8.0,2.46,61,4,55,2,6.8,-2.364,-144.19,6.91,-3.25,-2.417,0.19,-143.5,-1.0
3.25,8.5,2.62,61,1,56,4,1.8,-2.827,-172.44,5.53,-3.16,-2.879,0.06,-171.75,-1.0
3.25,9.0,2.77,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,9.5,2.92,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,10.0,3.08,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,10.5,3.23,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,11.0,3.38,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,11.5,3.54,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,12.0,3.69,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,12.5,3.85,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,13.0,4.0,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,13.5,4.15,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,14.0,4.31,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,14.5,4.46,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.25,15.0,4.62,61,0,56,5,0.0,-2.973,-181.33,2.56,-3.12,-3.024,0.01,-180.64,-1.0
3.5,4.0,1.14,61,15,45,1,25.0,-1.598,-97.5,4.0,-3.5,-1.656,0.38,-98.0,-0.99
3.5,4.5,1.29,61,13,47,1,21.7,-1.738,-106.0,4.5,-3.5,-1.795,0.36,-107.0,-0.99
3.5,5.0,1.43,61,12,48,1,20.0,-1.77,-108.0,5.0,-3.5,-1.828,0.36,-109.5,-0.99
3.5,5.5,1.57,61,8,51,2,13.6,-2.163,-131.94,5.17,-3.5,-2.22,0.26,-131.0,-1.01
3.5,6.0,1.71,61,8,51,2,13.6,-2.097,-127.94,5.62,-3.5,-2.155,0.28,-127.0,-1.01
3.5,6.5,1.86,61,6,53,2,10.2,-2.36,-143.94,5.94,-3.5,-2.417,0.22,-143.0,-1.01
3.5,7.0,2.0,61,6,53,2,10.2,-2.31,-140.94,6.37,-3.5,-2.368,0.24,-140.0,-1.01
3.5,7.5,2.14,61,5,54,2,8.5,-2.442,-148.94,6.68,-3.5,-2.499,0.21,-148.0,-1.01
3.5,8.0,2.29,61,4,55,2,6.8,-2.589,-157.94,6.91,-3.5,-2.647,0.18,-157.0,-1.01
3.5,8.5,2.43,61,1,56,4,1.8,-3.056,-186.44,5.53,-3.41,-3.112,0.06,-185.5,-1.01
3.5,9.0,2.57,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,9.5,2.71,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,10.0,2.86,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,10.5,3.0,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,11.0,3.14,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,11.5,3.29,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,12.0,3.43,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,12.5,3.57,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,13.0,3.71,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,13.5,3.86,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,14.0,4.0,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,14.5,4.14,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.5,15.0,4.29,61,0,56,5,0.0,-3.202,-195.33,2.56,-3.35,-3.257,0.01,-194.39,-1.0
3.75,4.0,1.07,61,15,45,1,25.0,-1.783,-108.75,4.0,-3.75,-1.844,0.36,-109.0,-1.0
3.75,4.5,1.2,61,13,47,1,21.7,-1.93,-117.75,4.5,-3.75,-1.992,0.33,-118.5,-0.99
3.75,5.0,1.33,61,12,48,1,20.0,-1.967,-120.0,5.0,-3.75,-2.029,0.33,-121.25,-0.99
3.75,5.5,1.47,61,8,51,2,13.6,-2.372,-144.69,5.17,-3.75,-2.433,0.24,-143.5,-1.01
3.75,6.0,1.6,61,8,51,2,13.6,-2.306,-140.69,5.62,-3.75,-2.368,0.26,-139.5,-1.01
3.75,6.5,1.73,61,6,53,2,10.2,-2.577,-157.19,5.94,-3.75,-2.638,0.21,-156.0,-1.01
3.75,7.0,1.87,61,6,53,2,10.2,-2.528,-154.19,6.37,-3.75,-2.589,0.22,-153.0,-1.01
3.75,7.5,2.0,61,5,54,2,8.5,-2.663,-162.44,6.68,-3.75,-2.724,0.2,-161.25,-1.01
3.75,8.0,2.13,61,4,55,2,6.8,-2.815,-171.69,6.91,-3.75,-2.876,0.17,-170.5,-1.01
3.75,8.5,2.27,61,1,56,4,1.8,-3.286,-200.44,5.53,-3.65,-3.346,0.05,-199.25,-1.01
3.75,9.0,2.4,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,9.5,2.53,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,10.0,2.67,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,10.5,2.8,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,11.0,2.93,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,11.5,3.07,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,12.0,3.2,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,12.5,3.33,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,13.0,3.47,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,13.5,3.6,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,14.0,3.73,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,14.5,3.87,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
3.75,15.0,4.0,61,0,56,5,0.0,-3.432,-209.33,2.56,-3.59,-3.491,0.01,-208.14,-1.01
4.0,4.5,1.12,61,15,45,1,25.0,-1.844,-112.5,4.5,-4.0,-1.91,0.38,-118.0,-0.95
4.0,5.0,1.25,61,14,46,1,23.3,-1.869,-114.0,5.0,-4.0,-1.934,0.38,-121.0,-0.94
4.0,5.5,1.38,61,10,49,2,16.9,-2.27,-138.44,5.23,-4.0,-2.335,0.29,-144.0,-0.96
4.0,6.0,1.5,61,10,49,2,16.9,-2.188,-133.44,5.69,-4.0,-2.253,0.32,-140.0,-0.95
4.0,6.5,1.62,61,8,51,2,13.6,-2.45,-149.44,6.06,-4.0,-2.515,0.27,-157.0,-0.95
4.0,7.0,1.75,61,8,51,2,13.6,-2.384,-145.44,6.51,-4.0,-2.45,0.29,-154.0,-0.94
4.0,7.5,1.88,61,7,52,2,11.9,-2.507,-152.94,6.88,-4.0,-2.573,0.26,-162.5,-0.94
4.0,8.0,2.0,61,6,53,2,10.2,-2.647,-161.44,7.22,-4.0,-2.712,0.24,-172.0,-0.94
4.0,8.5,2.12,61,1,54,6,1.8,-3.21,-195.83,5.42,-3.88,-3.274,0.1,-201.0,-0.97
4.0,9.0,2.25,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,9.5,2.38,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,10.0,2.5,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,10.5,2.62,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,11.0,2.75,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,11.5,2.88,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,12.0,3.0,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,12.5,3.12,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,13.0,3.25,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,13.5,3.38,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,14.0,3.5,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,14.5,3.62,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.0,15.0,3.75,61,0,54,7,0.0,-3.356,-204.72,4.39,-3.82,-3.419,0.06,-209.89,-0.98
4.25,4.5,1.06,61,15,45,1,25.0,-2.029,-123.75,4.5,-4.25,-2.098,0.35,-128.75,-0.96
4.25,5.0,1.18,61,14,46,1,23.3,-2.057,-125.5,5.0,-4.25,-2.127,0.36,-132.0,-0.95
4.25,5.5,1.29,61,10,49,2,16.9,-2.47,-150.69,5.23,-4.25,-2.54,0.28,-155.75,-0.97
4.25,6.0,1.41,61,10,49,2,16.9,-2.388,-145.69,5.69,-4.25,-2.458,0.3,-151.75,-0.96
4.25,6.5,1.53,61,8,51,2,13.6,-2.659,-162.19,6.06,-4.25,-2.729,0.25,-169.25,-0.96
4.25,7.0,1.65,61,8,51,2,13.6,-2.593,-158.19,6.51,-4.25,-2.663,0.27,-166.25,-0.95
4.25,7.5,1.76,61,7,52,2,11.9,-2.72,-165.94,6.88,-4.25,-2.79,0.25,-175.0,-0.95
4.25,8.0,1.88,61,6,53,2,10.2,-2.864,-174.69,7.22,-4.25,-2.933,0.22,-184.75,-0.95
4.25,8.5,2.0,61,1,54,6,1.8,-3.432,-209.33,5.42,-4.12,-3.499,0.09,-214.0,-0.98
4.25,9.0,2.12,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,9.5,2.24,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,10.0,2.35,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,10.5,2.47,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,11.0,2.59,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,11.5,2.71,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,12.0,2.82,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,12.5,2.94,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,13.0,3.06,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,13.5,3.18,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,14.0,3.29,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,14.5,3.41,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.25,15.0,3.53,61,0,54,7,0.0,-3.577,-218.22,4.39,-4.06,-3.644,0.06,-222.89,-0.98
4.5,5.0,1.11,61,14,46,1,23.3,-2.246,-137.0,5.0,-4.5,-2.32,0.34,-143.0,-0.96
4.5,5.5,1.22,61,10,49,2,16.9,-2.671,-162.94,5.23,-4.5,-2.745,0.26,-167.5,-0.97
4.5,6.0,1.33,61,10,49,2,16.9,-2.589,-157.94,5.69,-4.5,-2.663,0.28,-163.5,-0.97
4.5,6.5,1.44,61,8,51,2,13.6,-2.868,-174.94,6.06,-4.5,-2.942,0.24,-181.5,-0.96
4.5,7.0,1.56,61,8,51,2,13.6,-2.802,-170.94,6.51,-4.5,-2.876,0.26,-178.5,-0.96
4.5,7.5,1.67,61,7,52,2,11.9,-2.933,-178.94,6.88,-4.5,-3.007,0.24,-187.5,-0.95
4.5,8.0,1.78,61,6,53,2,10.2,-3.081,-187.94,7.22,-4.5,-3.155,0.21,-197.5,-0.95
4.5,8.5,1.89,61,1,54,6,1.8,-3.653,-222.83,5.42,-4.37,-3.725,0.09,-227.0,-0.98
4.5,9.0,2.0,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,9.5,2.11,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,10.0,2.22,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,10.5,2.33,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,11.0,2.44,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,11.5,2.56,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,12.0,2.67,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,12.5,2.78,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,13.0,2.89,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,13.5,3.0,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,14.0,3.11,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,14.5,3.22,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.5,15.0,3.33,61,0,54,7,0.0,-3.799,-231.72,4.39,-4.3,-3.869,0.05,-235.89,-0.98
4.75,5.0,1.05,61,14,46,1,23.3,-2.434,-148.5,5.0,-4.75,-2.512,0.32,-154.0,-0.96
4.75,5.5,1.16,61,10,49,2,16.9,-2.872,-175.19,5.23,-4.75,-2.95,0.25,-179.25,-0.98
4.75,6.0,1.26,61,10,49,2,16.9,-2.79,-170.19,5.69,-4.75,-2.868,0.27,-175.25,-0.97
4.75,6.5,1.37,61,8,51,2,13.6,-3.077,-187.69,6.06,-4.75,-3.155,0.23,-193.75,-0.97
4.75,7.0,1.47,61,8,51,2,13.6,-3.011,-183.69,6.51,-4.75,-3.089,0.24,-190.75,-0.96
4.75,7.5,1.58,61,7,52,2,11.9,-3.147,-191.94,6.88,-4.75,-3.224,0.22,-200.0,-0.96
4.75,8.0,1.68,61,6,53,2,10.2,-3.298,-201.19,7.22,-4.75,-3.376,0.2,-210.25,-0.96
4.75,8.5,1.79,61,1,54,6,1.8,-3.874,-236.33,5.42,-4.61,-3.95,0.08,-240.0,-0.98
4.75,9.0,1.89,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,9.5,2.0,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,10.0,2.11,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,10.5,2.21,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,11.0,2.32,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,11.5,2.42,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,12.0,2.53,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,12.5,2.63,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,13.0,2.74,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,13.5,2.84,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
