Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1h,EMA21/EMA50,2026-01-29 11:15:00,2026-01-30 09:15:00,930.0,937.9,930.0,936.6,930.71,928.88,Between Slow & Fast EMA,5,,,936.6,913.18,964.7,SL HIT,2026-02-01 12:15:00,Not Hit,939.65,-2.5,10h
HDFCBANK,1h,EMA21/EMA50,2026-01-29 11:15:00,2026-01-30 13:15:00,931.55,934.7,930.1,934.0,931.71,929.63,Between Slow & Fast EMA,9,,,934.0,910.65,962.02,TARGET HIT,Not Hit,2026-02-03 09:15:00,983.75,3.0,17h
HDFCBANK,1h,EMA21/EMA50,2026-01-29 11:15:00,2026-02-01 09:15:00,932.0,936.8,925.25,935.4,931.6,929.8,At/Below Slow EMA,12,,,935.4,912.01,963.46,TARGET HIT,Not Hit,2026-02-03 09:15:00,983.75,3.0,14h
HDFCBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,2026-04-21 09:15:00,795.2,803.5,795.2,802.3,799.41,797.16,At/Below Slow EMA,56,,,802.3,782.24,826.37,SL HIT,2026-04-24 09:15:00,Not Hit,814.5,-2.5,21h
HDFCBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,2026-04-22 11:15:00,804.05,805.0,803.35,804.3,804.24,800.46,Between Slow & Fast EMA,65,,,804.3,784.19,828.43,SL HIT,2026-04-23 12:15:00,Not Hit,804.5,-2.5,8h
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,2026-01-12 12:15:00,1407.2,1424.3,1406.0,1420.1,1411.6,1398.35,Between Slow & Fast EMA,41,,,1420.1,1384.6,1462.7,SL HIT,2026-01-19 09:15:00,Not Hit,1443.4,-2.5,25h
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,2026-01-12 15:15:00,1410.7,1420.0,1410.4,1420.0,1412.66,1400.32,Between Slow & Fast EMA,44,,,1420.0,1384.5,1462.6,SL HIT,2026-01-19 09:15:00,Not Hit,1443.4,-2.5,22h
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,2026-01-13 09:15:00,1420.0,1424.9,1411.1,1422.7,1413.57,1401.2,Between Slow & Fast EMA,45,,,1422.7,1387.13,1465.38,SL HIT,2026-01-19 09:15:00,Not Hit,1443.4,-2.5,21h
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,2026-01-14 11:15:00,1416.5,1431.8,1416.1,1429.2,1423.11,1410.14,Between Slow & Fast EMA,54,,,1429.2,1393.47,1472.08,SL HIT,2026-01-19 09:15:00,Not Hit,1431.8,-2.5,12h
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,2026-02-06 12:15:00,1395.7,1403.0,1395.0,1401.9,1396.57,1385.18,Between Slow & Fast EMA,21,,,1401.9,1366.85,1443.96,SL HIT,2026-03-02 09:15:00,Not Hit,1433.9,-2.5,109h
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,2026-02-10 10:15:00,1398.7,1400.7,1396.0,1399.9,1397.54,1390.23,Between Slow & Fast EMA,33,,,1399.9,1364.9,1441.9,SL HIT,2026-03-02 09:15:00,Not Hit,1433.9,-2.5,97h
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,2026-02-10 12:15:00,1398.5,1406.9,1396.0,1404.9,1398.28,1391.11,Between Slow & Fast EMA,35,,,1404.9,1369.78,1447.05,SL HIT,2026-03-02 09:15:00,Not Hit,1433.9,-2.5,95h
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,2026-02-13 12:15:00,1411.7,1419.8,1410.7,1418.0,1416.05,1405.77,Between Slow & Fast EMA,56,,,1418.0,1382.55,1460.54,SL HIT,2026-02-24 14:15:00,Not Hit,1418.2,-2.5,51h
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,2026-02-16 15:15:00,1410.2,1414.0,1409.4,1413.0,1412.64,1407.37,Between Slow & Fast EMA,66,,,1413.0,1377.67,1455.39,SL HIT,2026-02-27 14:15:00,Not Hit,1411.3,-2.5,62h
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,2026-02-18 14:15:00,1404.1,1410.0,1403.2,1407.9,1405.61,1405.4,At/Below Slow EMA,79,,,1407.9,1372.7,1450.14,SL HIT,2026-03-02 09:15:00,Not Hit,1410.1,-2.5,51h
ICICIBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,2026-04-13 09:15:00,1304.9,1311.6,1297.2,1310.0,1298.84,1274.67,Between Slow & Fast EMA,21,,,1310.0,1277.25,1349.3,TARGET HIT,Not Hit,2026-04-13 13:15:00,1351.6,3.0,4h
ICICIBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,2026-04-17 12:15:00,1339.1,1343.2,1338.1,1341.7,1339.41,1317.64,Between Slow & Fast EMA,45,,,1341.7,1308.16,1381.95,TARGET HIT,Not Hit,2026-04-21 10:15:00,1383.0,3.0,12h
ICICIBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,2026-04-17 14:15:00,1341.6,1346.5,1339.2,1346.1,1340.22,1319.67,Between Slow & Fast EMA,47,,,1346.1,1312.45,1386.48,TARGET HIT,Not Hit,2026-04-21 12:15:00,1386.9,3.0,12h
INFY,1h,EMA21/EMA50,2026-01-16 10:15:00,2026-01-22 11:15:00,1659.0,1662.2,1654.5,1660.4,1657.44,1648.19,Between Slow & Fast EMA,29,,,1660.4,1618.89,1710.21,SL HIT,2026-01-30 10:15:00,Not Hit,1689.1,-2.5,34h
INFY,1h,EMA21/EMA50,2026-01-16 10:15:00,2026-01-22 14:15:00,1656.1,1666.6,1654.2,1663.3,1657.69,1649.33,Between Slow & Fast EMA,32,,,1663.3,1621.72,1713.2,SL HIT,2026-01-30 09:15:00,Not Hit,1689.1,-2.5,30h
INFY,1h,EMA21/EMA50,2026-01-16 10:15:00,2026-01-23 14:15:00,1663.2,1672.1,1662.3,1670.2,1662.6,1653.82,Between Slow & Fast EMA,39,,,1670.2,1628.44,1720.31,SL HIT,2026-01-30 09:15:00,Not Hit,1689.1,-2.5,23h
INFY,1h,EMA21/EMA50,2026-03-24 12:15:00,2026-03-25 09:15:00,1270.0,1282.6,1265.1,1281.4,1266.43,1261.35,Between Slow & Fast EMA,4,,,1281.4,1249.37,1319.84,SL HIT,2026-03-30 09:15:00,Not Hit,1294.7,-2.5,14h
INFY,1h,EMA21/EMA50,2026-03-24 12:15:00,2026-03-27 12:15:00,1278.1,1281.4,1275.3,1280.1,1275.7,1268.16,Between Slow & Fast EMA,14,,,1280.1,1248.1,1318.5,SL HIT,2026-03-30 09:15:00,Not Hit,1282.0,-2.5,4h
INFY,1h,EMA21/EMA50,2026-04-01 09:15:00,2026-04-02 12:15:00,1266.0,1273.7,1263.2,1273.6,1272.57,1269.83,At/Below Slow EMA,10,,,1273.6,1241.76,1311.81,TARGET HIT,Not Hit,2026-04-06 09:15:00,1320.0,3.0,4h
INFY,1h,EMA21/EMA50,2026-04-01 09:15:00,2026-04-02 13:15:00,1273.1,1294.5,1272.7,1294.5,1274.56,1270.8,Between Slow & Fast EMA,11,,,1294.5,1262.14,1333.34,TARGET HIT,Not Hit,2026-04-07 11:15:00,1338.3,3.0,12h
INFY,1h,EMA21/EMA50,2026-04-01 09:15:00,2026-04-07 09:15:00,1302.0,1322.4,1294.4,1321.0,1296.23,1283.5,Between Slow & Fast EMA,21,,,1321.0,1287.97,1360.63,TARGET HIT,Not Hit,2026-04-08 09:15:00,1376.6,3.0,7h
INFY,1h,EMA21/EMA50,2026-04-01 09:15:00,2026-04-09 12:15:00,1325.0,1331.9,1324.5,1330.5,1326.73,1308.82,Between Slow & Fast EMA,38,,,1330.5,1297.24,1370.41,SL HIT,2026-04-10 09:15:00,Not Hit,1337.3,-2.5,4h
INFY,1h,EMA21/EMA50,2026-04-01 09:15:00,2026-04-09 14:15:00,1328.5,1337.3,1325.0,1334.6,1327.56,1310.56,Between Slow & Fast EMA,40,,,1334.6,1301.23,1374.64,SL HIT,2026-04-10 09:15:00,Not Hit,1334.6,-2.5,2h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-17 09:15:00,1313.0,1328.3,1306.9,1315.4,1307.58,1304.29,Between Slow & Fast EMA,6,,,1315.4,1282.52,1354.86,SL HIT,2026-04-22 09:15:00,Not Hit,1325.0,-2.5,21h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-17 13:15:00,1310.9,1312.8,1308.5,1312.6,1309.22,1305.55,Between Slow & Fast EMA,10,,,1312.6,1279.78,1351.98,SL HIT,2026-04-22 09:15:00,Not Hit,1325.0,-2.5,17h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-17 14:15:00,1312.7,1319.2,1307.6,1318.7,1310.08,1306.06,Between Slow & Fast EMA,11,,,1318.7,1285.73,1358.26,SL HIT,2026-04-22 09:15:00,Not Hit,1325.0,-2.5,16h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-20 10:15:00,1311.9,1316.8,1310.0,1316.6,1311.56,1307.2,Between Slow & Fast EMA,14,,,1316.6,1283.68,1356.1,SL HIT,2026-04-22 09:15:00,Not Hit,1325.0,-2.5,13h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-21 09:15:00,1310.0,1314.0,1299.4,1313.6,1312.58,1308.66,At/Below Slow EMA,20,,,1313.6,1280.76,1353.01,SL HIT,2026-04-22 09:15:00,Not Hit,1325.0,-2.5,7h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-21 10:15:00,1313.9,1319.8,1312.0,1318.4,1313.11,1309.04,Between Slow & Fast EMA,21,,,1318.4,1285.44,1357.95,SL HIT,2026-04-22 09:15:00,Not Hit,1325.0,-2.5,6h
INFY,1h,EMA21/EMA50,2026-04-16 10:15:00,2026-04-21 15:15:00,1312.3,1315.8,1311.8,1314.6,1313.61,1310.06,Between Slow & Fast EMA,26,,,1314.6,1281.73,1354.04,SL HIT,2026-04-22 09:15:00,Not Hit,1295.0,-2.5,1h
RELIANCE,1h,EMA21/EMA50,2026-02-03 11:15:00,2026-02-06 10:15:00,1437.9,1448.8,1437.5,1448.0,1439.03,1424.55,Between Slow & Fast EMA,20,,,1448.0,1411.8,1491.44,SL HIT,2026-02-16 09:15:00,Not Hit,1473.0,-2.5,41h
RELIANCE,1h,EMA21/EMA50,2026-02-03 11:15:00,2026-02-06 13:15:00,1440.7,1444.5,1438.4,1442.0,1439.73,1426.51,Between Slow & Fast EMA,23,,,1442.0,1405.95,1485.26,SL HIT,2026-02-19 15:15:00,Not Hit,1473.0,-2.5,65h
RELIANCE,1h,EMA21/EMA50,2026-02-03 11:15:00,2026-02-06 14:15:00,1442.4,1451.4,1440.0,1450.4,1440.7,1427.45,Between Slow & Fast EMA,24,,,1450.4,1414.14,1493.91,SL HIT,2026-02-16 09:15:00,Not Hit,1473.0,-2.5,37h
RELIANCE,1h,EMA21/EMA50,2026-02-03 11:15:00,2026-02-10 14:15:00,1455.3,1463.3,1454.6,1456.6,1455.07,1441.57,Between Slow & Fast EMA,38,,,1456.6,1420.18,1500.3,SL HIT,2026-02-13 11:15:00,Not Hit,1473.0,-2.5,18h
RELIANCE,1h,EMA21/EMA50,2026-03-09 09:15:00,2026-03-09 11:15:00,1395.7,1406.0,1391.1,1398.9,1393.92,1393.22,At/Below Slow EMA,2,,,1398.9,1363.93,1440.87,SL HIT,2026-03-16 10:15:00,Not Hit,1433.6,-2.5,34h
RELIANCE,1h,EMA21/EMA50,2026-03-09 09:15:00,2026-03-10 15:15:00,1408.6,1412.2,1405.7,1410.9,1405.71,1399.99,Between Slow & Fast EMA,13,,,1410.9,1375.63,1453.23,SL HIT,2026-03-16 09:15:00,Not Hit,1433.6,-2.5,22h
RELIANCE,1h,EMA21/EMA50,2026-03-09 09:15:00,2026-03-12 10:15:00,1393.8,1410.9,1393.5,1406.9,1400.79,1399.18,At/Below Slow EMA,22,,,1406.9,1371.73,1449.11,SL HIT,2026-03-16 09:15:00,Not Hit,1410.5,-2.5,13h
RELIANCE,1h,EMA21/EMA50,2026-03-18 10:15:00,2026-03-19 09:15:00,1388.0,1408.0,1388.0,1406.5,1401.58,1398.35,At/Below Slow EMA,6,,,1406.5,1371.34,1448.69,SL HIT,2026-03-27 10:15:00,Not Hit,1430.4,-2.5,36h
RELIANCE,1h,EMA21/EMA50,2026-03-18 10:15:00,2026-03-20 09:15:00,1398.0,1422.5,1398.0,1422.3,1400.63,1398.59,At/Below Slow EMA,13,,,1422.3,1386.74,1464.97,SL HIT,2026-03-27 09:15:00,Not Hit,1430.4,-2.5,28h
RELIANCE,1h,EMA21/EMA50,2026-03-18 10:15:00,2026-03-23 13:15:00,1400.5,1412.0,1399.0,1409.2,1406.62,1403.16,At/Below Slow EMA,24,,,1409.2,1373.97,1451.48,SL HIT,2026-03-27 10:15:00,Not Hit,1430.4,-2.5,18h
RELIANCE,1h,EMA21/EMA50,2026-03-18 10:15:00,2026-03-24 10:15:00,1413.3,1415.9,1406.7,1413.7,1407.71,1404.15,Between Slow & Fast EMA,28,,,1413.7,1378.36,1456.11,SL HIT,2026-03-27 09:15:00,Not Hit,1430.4,-2.5,13h
RELIANCE,1h,EMA21/EMA50,2026-03-18 10:15:00,2026-03-24 12:15:00,1411.4,1420.1,1408.5,1416.3,1408.8,1404.9,Between Slow & Fast EMA,30,,,1416.3,1380.89,1458.79,SL HIT,2026-03-27 09:15:00,Not Hit,1430.4,-2.5,11h
