SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
0.5,9.0,18.0,229,8,220,1,3.5,-0.166,-38.0,9.0,-0.5,-0.168,0.65,-56.5,-0.67
0.5,9.5,19.0,229,7,221,1,3.1,-0.192,-44.0,9.5,-0.5,-0.194,0.6,-61.0,-0.72
0.5,10.0,20.0,229,7,221,1,3.1,-0.177,-40.5,10.0,-0.5,-0.179,0.63,-59.0,-0.69
0.5,10.5,21.0,229,6,222,1,2.6,-0.21,-48.0,10.5,-0.5,-0.212,0.57,-57.0,-0.84
0.5,11.0,22.0,229,4,224,1,1.8,-0.297,-68.0,11.0,-0.5,-0.299,0.39,-78.0,-0.87
0.5,11.5,23.0,229,4,224,1,1.8,-0.288,-66.0,11.5,-0.5,-0.29,0.41,-77.0,-0.86
0.5,12.0,24.0,229,4,224,1,1.8,-0.279,-64.0,12.0,-0.5,-0.282,0.43,-76.0,-0.84
0.5,12.5,25.0,229,4,224,1,1.8,-0.271,-62.0,12.5,-0.5,-0.273,0.45,-75.0,-0.83
0.5,13.0,26.0,229,3,225,1,1.3,-0.321,-73.5,13.0,-0.5,-0.323,0.35,-87.5,-0.84
0.5,13.5,27.0,229,3,225,1,1.3,-0.314,-72.0,13.5,-0.5,-0.317,0.36,-87.0,-0.83
0.5,14.0,28.0,229,3,225,1,1.3,-0.308,-70.5,14.0,-0.5,-0.31,0.37,-86.5,-0.82
0.5,14.5,29.0,229,3,225,1,1.3,-0.301,-69.0,14.5,-0.5,-0.303,0.39,-86.0,-0.8
0.5,15.0,30.0,229,3,225,1,1.3,-0.295,-67.5,15.0,-0.5,-0.297,0.4,-85.5,-0.79
0.75,1.0,1.33,229,77,134,1,36.5,-0.739,-169.12,1.94,-2.3,-0.749,0.49,-197.64,-0.86
0.75,1.5,2.0,229,62,161,1,27.8,-0.192,-44.07,1.87,-1.01,-0.197,0.73,-72.59,-0.61
0.75,2.0,2.67,229,54,174,1,23.7,-0.098,-22.5,2.0,-0.75,-0.102,0.83,-36.5,-0.62
0.75,2.5,3.33,229,47,181,1,20.6,-0.08,-18.25,2.5,-0.75,-0.083,0.87,-31.0,-0.59
0.75,3.0,4.0,229,38,190,1,16.7,-0.124,-28.5,3.0,-0.75,-0.128,0.8,-42.75,-0.67
0.75,3.5,4.67,229,36,192,1,15.8,-0.079,-18.0,3.5,-0.75,-0.082,0.88,-39.0,-0.46
0.75,4.0,5.33,229,34,194,1,14.9,-0.041,-9.5,4.0,-0.75,-0.045,0.93,-33.0,-0.29
0.75,4.5,6.0,229,29,199,1,12.7,-0.082,-18.75,4.5,-0.75,-0.085,0.87,-42.75,-0.44
0.75,5.0,6.67,229,27,201,1,11.8,-0.069,-15.75,5.0,-0.75,-0.072,0.9,-38.25,-0.41
0.75,5.5,7.33,229,24,204,1,10.5,-0.092,-21.0,5.5,-0.75,-0.095,0.86,-40.0,-0.52
0.75,6.0,8.0,229,21,207,1,9.2,-0.128,-29.25,6.0,-0.75,-0.131,0.81,-49.5,-0.59
0.75,6.5,8.67,229,17,211,1,7.5,-0.209,-47.75,6.5,-0.75,-0.212,0.7,-58.0,-0.82
0.75,7.0,9.33,229,15,213,1,6.6,-0.239,-54.75,7.0,-0.75,-0.242,0.66,-62.25,-0.88
0.75,7.5,10.0,229,15,213,1,6.6,-0.206,-47.25,7.5,-0.75,-0.21,0.7,-59.25,-0.8
0.75,8.0,10.67,229,14,214,1,6.1,-0.212,-48.5,8.0,-0.75,-0.215,0.7,-65.0,-0.75
0.75,8.5,11.33,229,13,215,1,5.7,-0.222,-50.75,8.5,-0.75,-0.225,0.69,-71.75,-0.71
0.75,9.0,12.0,229,10,218,1,4.4,-0.321,-73.5,9.0,-0.75,-0.324,0.55,-84.75,-0.87
0.75,9.5,12.67,229,8,220,1,3.5,-0.389,-89.0,9.5,-0.75,-0.392,0.46,-101.25,-0.88
0.75,10.0,13.33,229,8,220,1,3.5,-0.371,-85.0,10.0,-0.75,-0.374,0.48,-98.25,-0.87
0.75,10.5,14.0,229,6,222,1,2.6,-0.452,-103.5,10.5,-0.75,-0.455,0.38,-109.5,-0.95
0.75,11.0,14.67,229,4,224,1,1.8,-0.541,-124.0,11.0,-0.75,-0.545,0.26,-130.5,-0.95
0.75,11.5,15.33,229,4,224,1,1.8,-0.533,-122.0,11.5,-0.75,-0.536,0.27,-129.0,-0.95
0.75,12.0,16.0,229,4,224,1,1.8,-0.524,-120.0,12.0,-0.75,-0.527,0.29,-127.5,-0.94
0.75,12.5,16.67,229,4,224,1,1.8,-0.515,-118.0,12.5,-0.75,-0.519,0.3,-126.0,-0.94
0.75,13.0,17.33,229,3,225,1,1.3,-0.567,-129.75,13.0,-0.75,-0.57,0.23,-138.25,-0.94
0.75,13.5,18.0,229,3,225,1,1.3,-0.56,-128.25,13.5,-0.75,-0.563,0.24,-137.25,-0.93
0.75,14.0,18.67,229,3,225,1,1.3,-0.553,-126.75,14.0,-0.75,-0.557,0.25,-136.75,-0.93
0.75,14.5,19.33,229,3,225,1,1.3,-0.547,-125.25,14.5,-0.75,-0.55,0.26,-136.25,-0.92
0.75,15.0,20.0,229,3,225,1,1.3,-0.54,-123.75,15.0,-0.75,-0.544,0.27,-135.75,-0.91
1.0,1.5,1.5,229,76,148,1,33.9,-0.39,-89.38,1.8,-1.53,-0.397,0.61,-115.9,-0.77
1.0,2.0,2.0,229,66,162,1,28.9,-0.131,-30.0,2.0,-1.0,-0.135,0.81,-40.0,-0.75
1.0,2.5,2.5,229,59,169,1,25.9,-0.094,-21.5,2.5,-1.0,-0.098,0.87,-35.0,-0.61
1.0,3.0,3.0,229,50,178,1,21.9,-0.122,-28.0,3.0,-1.0,-0.127,0.84,-44.0,-0.64
1.0,3.5,3.5,229,48,180,1,21.1,-0.052,-12.0,3.5,-1.0,-0.057,0.93,-43.5,-0.28
1.0,4.0,4.0,229,45,183,1,19.7,-0.013,-3.0,4.0,-1.0,-0.017,0.98,-39.0,-0.08
1.0,4.5,4.5,229,40,188,1,17.5,-0.035,-8.0,4.5,-1.0,-0.039,0.96,-43.0,-0.19
1.0,5.0,5.0,229,37,191,1,16.2,-0.026,-6.0,5.0,-1.0,-0.031,0.97,-42.0,-0.14
1.0,5.5,5.5,229,31,197,1,13.6,-0.116,-26.5,5.5,-1.0,-0.12,0.87,-48.5,-0.55
1.0,6.0,6.0,229,27,201,1,11.8,-0.17,-39.0,6.0,-1.0,-0.175,0.81,-57.0,-0.68
1.0,6.5,6.5,229,21,207,1,9.2,-0.308,-70.5,6.5,-1.0,-0.312,0.66,-74.5,-0.95
1.0,7.0,7.0,229,19,209,1,8.3,-0.332,-76.0,7.0,-1.0,-0.336,0.64,-81.0,-0.94
1.0,7.5,7.5,229,19,209,1,8.3,-0.29,-66.5,7.5,-1.0,-0.295,0.68,-73.0,-0.91
1.0,8.0,8.0,229,17,211,1,7.5,-0.328,-75.0,8.0,-1.0,-0.332,0.64,-87.0,-0.86
1.0,8.5,8.5,229,16,212,1,7.0,-0.332,-76.0,8.5,-1.0,-0.336,0.64,-93.5,-0.81
1.0,9.0,9.0,229,12,216,1,5.3,-0.472,-108.0,9.0,-1.0,-0.476,0.5,-117.0,-0.92
1.0,9.5,9.5,229,10,218,1,4.4,-0.537,-123.0,9.5,-1.0,-0.541,0.44,-133.0,-0.92
1.0,10.0,10.0,229,10,218,1,4.4,-0.515,-118.0,10.0,-1.0,-0.52,0.46,-129.0,-0.91
1.0,10.5,10.5,229,7,221,1,3.1,-0.644,-147.5,10.5,-1.0,-0.648,0.33,-152.0,-0.97
1.0,11.0,11.0,229,5,223,1,2.2,-0.734,-168.0,11.0,-1.0,-0.738,0.25,-173.0,-0.97
1.0,11.5,11.5,229,5,223,1,2.2,-0.723,-165.5,11.5,-1.0,-0.727,0.26,-171.0,-0.97
1.0,12.0,12.0,229,5,223,1,2.2,-0.712,-163.0,12.0,-1.0,-0.716,0.27,-169.0,-0.96
1.0,12.5,12.5,229,4,224,1,1.8,-0.76,-174.0,12.5,-1.0,-0.764,0.22,-180.5,-0.96
1.0,13.0,13.0,229,3,225,1,1.3,-0.812,-186.0,13.0,-1.0,-0.817,0.17,-193.0,-0.96
1.0,13.5,13.5,229,3,225,1,1.3,-0.806,-184.5,13.5,-1.0,-0.81,0.18,-192.0,-0.96
1.0,14.0,14.0,229,3,225,1,1.3,-0.799,-183.0,14.0,-1.0,-0.803,0.19,-191.0,-0.96
1.0,14.5,14.5,229,3,225,1,1.3,-0.793,-181.5,14.5,-1.0,-0.797,0.19,-190.0,-0.96
1.0,15.0,15.0,229,3,225,1,1.3,-0.786,-180.0,15.0,-1.0,-0.79,0.2,-189.0,-0.95
1.25,1.5,1.2,229,87,138,1,38.7,-0.53,-121.4,1.51,-1.81,-0.538,0.52,-129.65,-0.94
1.25,2.0,1.6,229,73,155,1,32.0,-0.209,-47.75,2.0,-1.25,-0.214,0.75,-60.0,-0.8
1.25,2.5,2.0,229,65,163,1,28.5,-0.18,-41.25,2.5,-1.25,-0.186,0.8,-52.5,-0.79
1.25,3.0,2.4,229,54,174,1,23.7,-0.242,-55.5,3.0,-1.25,-0.248,0.74,-67.25,-0.83
1.25,3.5,2.8,229,51,177,1,22.4,-0.187,-42.75,3.5,-1.25,-0.192,0.81,-57.5,-0.74
1.25,4.0,3.2,229,47,181,1,20.6,-0.167,-38.25,4.0,-1.25,-0.172,0.83,-50.75,-0.75
1.25,4.5,3.6,229,41,187,1,18.0,-0.215,-49.25,4.5,-1.25,-0.221,0.79,-63.75,-0.77
1.25,5.0,4.0,229,38,190,1,16.7,-0.207,-47.5,5.0,-1.25,-0.213,0.8,-62.5,-0.76
1.25,5.5,4.4,229,32,196,1,14.0,-0.301,-69.0,5.5,-1.25,-0.307,0.72,-75.5,-0.91
1.25,6.0,4.8,229,28,200,1,12.3,-0.358,-82.0,6.0,-1.25,-0.364,0.67,-90.0,-0.91
1.25,6.5,5.2,229,22,206,1,9.6,-0.5,-114.5,6.5,-1.25,-0.505,0.56,-116.25,-0.98
1.25,7.0,5.6,229,20,208,1,8.8,-0.524,-120.0,7.0,-1.25,-0.529,0.54,-122.75,-0.98
1.25,7.5,6.0,229,20,208,1,8.8,-0.48,-110.0,7.5,-1.25,-0.486,0.58,-113.75,-0.97
1.25,8.0,6.4,229,17,211,1,7.5,-0.558,-127.75,8.0,-1.25,-0.563,0.52,-132.5,-0.96
1.25,8.5,6.8,229,16,212,1,7.0,-0.563,-129.0,8.5,-1.25,-0.569,0.51,-134.75,-0.96
1.25,9.0,7.2,229,12,216,1,5.3,-0.707,-162.0,9.0,-1.25,-0.713,0.4,-168.75,-0.96
1.25,9.5,7.6,229,10,218,1,4.4,-0.775,-177.5,9.5,-1.25,-0.781,0.35,-185.25,-0.96
1.25,10.0,8.0,229,10,218,1,4.4,-0.753,-172.5,10.0,-1.25,-0.759,0.37,-181.25,-0.95
1.25,10.5,8.4,229,7,221,1,3.1,-0.885,-202.75,10.5,-1.25,-0.891,0.27,-205.75,-0.99
1.25,11.0,8.8,229,5,223,1,2.2,-0.977,-223.75,11.0,-1.25,-0.983,0.2,-227.25,-0.98
1.25,11.5,9.2,229,5,223,1,2.2,-0.966,-221.25,11.5,-1.25,-0.972,0.21,-225.25,-0.98
1.25,12.0,9.6,229,5,223,1,2.2,-0.955,-218.75,12.0,-1.25,-0.961,0.22,-223.25,-0.98
1.25,12.5,10.0,229,4,224,1,1.8,-1.004,-230.0,12.5,-1.25,-1.01,0.18,-235.0,-0.98
1.25,13.0,10.4,229,3,225,1,1.3,-1.058,-242.25,13.0,-1.25,-1.063,0.14,-247.75,-0.98
1.25,13.5,10.8,229,3,225,1,1.3,-1.051,-240.75,13.5,-1.25,-1.057,0.14,-246.75,-0.98
1.25,14.0,11.2,229,3,225,1,1.3,-1.045,-239.25,14.0,-1.25,-1.05,0.15,-245.75,-0.97
1.25,14.5,11.6,229,3,225,1,1.3,-1.038,-237.75,14.5,-1.25,-1.044,0.15,-244.75,-0.97
1.25,15.0,12.0,229,3,225,1,1.3,-1.032,-236.25,15.0,-1.25,-1.037,0.16,-243.75,-0.97
1.5,2.0,1.33,229,87,141,1,38.2,-0.164,-37.5,2.0,-1.5,-0.17,0.82,-58.5,-0.64
1.5,2.5,1.67,229,75,153,1,32.9,-0.183,-42.0,2.5,-1.5,-0.19,0.82,-59.5,-0.71
1.5,3.0,2.0,229,65,163,1,28.5,-0.216,-49.5,3.0,-1.5,-0.223,0.8,-67.5,-0.73
1.5,3.5,2.33,229,61,167,1,26.8,-0.162,-37.0,3.5,-1.5,-0.168,0.85,-53.5,-0.69
1.5,4.0,2.67,229,57,171,1,25.0,-0.124,-28.5,4.0,-1.5,-0.131,0.89,-57.0,-0.5
1.5,4.5,3.0,229,51,177,1,22.4,-0.157,-36.0,4.5,-1.5,-0.164,0.86,-55.5,-0.65
1.5,5.0,3.33,229,46,182,1,20.2,-0.188,-43.0,5.0,-1.5,-0.194,0.84,-54.0,-0.8
1.5,5.5,3.67,229,35,193,1,15.4,-0.424,-97.0,5.5,-1.5,-0.43,0.66,-101.5,-0.96
1.5,6.0,4.0,229,31,197,1,13.6,-0.478,-109.5,6.0,-1.5,-0.485,0.63,-115.5,-0.95
1.5,6.5,4.33,229,26,202,1,11.4,-0.585,-134.0,6.5,-1.5,-0.592,0.56,-142.0,-0.94
1.5,7.0,4.67,229,24,204,1,10.5,-0.603,-138.0,7.0,-1.5,-0.609,0.55,-148.0,-0.93
1.5,7.5,5.0,229,24,204,1,10.5,-0.55,-126.0,7.5,-1.5,-0.557,0.59,-138.0,-0.91
1.5,8.0,5.33,229,20,208,1,8.8,-0.664,-152.0,8.0,-1.5,-0.67,0.51,-166.0,-0.92
1.5,8.5,5.67,229,19,209,1,8.3,-0.664,-152.0,8.5,-1.5,-0.67,0.52,-168.0,-0.9
1.5,9.0,6.0,229,15,213,1,6.6,-0.806,-184.5,9.0,-1.5,-0.812,0.42,-202.5,-0.91
1.5,9.5,6.33,229,14,214,1,6.1,-0.821,-188.0,9.5,-1.5,-0.828,0.41,-208.0,-0.9
1.5,10.0,6.67,229,14,214,1,6.1,-0.79,-181.0,10.0,-1.5,-0.797,0.44,-203.0,-0.89
1.5,10.5,7.0,229,11,217,1,4.8,-0.917,-210.0,10.5,-1.5,-0.924,0.35,-223.5,-0.94
1.5,11.0,7.33,229,9,219,1,3.9,-1.002,-229.5,11.0,-1.5,-1.009,0.3,-244.0,-0.94
1.5,11.5,7.67,229,9,219,1,3.9,-0.983,-225.0,11.5,-1.5,-0.989,0.32,-240.5,-0.94
1.5,12.0,8.0,229,9,219,1,3.9,-0.963,-220.5,12.0,-1.5,-0.969,0.33,-237.0,-0.93
1.5,12.5,8.33,229,8,220,1,3.5,-1.004,-230.0,12.5,-1.5,-1.011,0.3,-248.0,-0.93
1.5,13.0,8.67,229,7,221,1,3.1,-1.05,-240.5,13.0,-1.5,-1.057,0.27,-260.0,-0.92
1.5,13.5,9.0,229,7,221,1,3.1,-1.035,-237.0,13.5,-1.5,-1.041,0.29,-258.0,-0.92
1.5,14.0,9.33,229,7,221,1,3.1,-1.02,-233.5,14.0,-1.5,-1.026,0.3,-256.5,-0.91
1.5,14.5,9.67,229,7,221,1,3.1,-1.004,-230.0,14.5,-1.5,-1.011,0.31,-255.0,-0.9
1.5,15.0,10.0,229,7,221,1,3.1,-0.989,-226.5,15.0,-1.5,-0.996,0.32,-253.5,-0.89
1.75,2.0,1.14,229,94,134,1,41.2,-0.203,-46.5,2.0,-1.75,-0.211,0.8,-68.5,-0.68
1.75,2.5,1.43,229,82,146,1,36.0,-0.221,-50.5,2.5,-1.75,-0.228,0.8,-63.5,-0.8
1.75,3.0,1.71,229,71,157,1,31.1,-0.27,-61.75,3.0,-1.75,-0.277,0.78,-75.75,-0.82
1.75,3.5,2.0,229,66,162,1,28.9,-0.229,-52.5,3.5,-1.75,-0.237,0.81,-70.0,-0.75
1.75,4.0,2.29,229,62,166,1,27.2,-0.186,-42.5,4.0,-1.75,-0.193,0.85,-57.75,-0.74
1.75,4.5,2.57,229,56,172,1,24.6,-0.214,-49.0,4.5,-1.75,-0.222,0.84,-61.75,-0.79
1.75,5.0,2.86,229,51,177,1,22.4,-0.239,-54.75,5.0,-1.75,-0.247,0.82,-70.5,-0.78
1.75,5.5,3.14,229,39,189,1,17.1,-0.508,-116.25,5.5,-1.75,-0.515,0.65,-128.25,-0.91
1.75,6.0,3.43,229,34,194,1,14.9,-0.592,-135.5,6.0,-1.75,-0.599,0.6,-150.5,-0.9
1.75,6.5,3.71,229,30,198,1,13.2,-0.662,-151.5,6.5,-1.75,-0.669,0.56,-169.5,-0.89
1.75,7.0,4.0,229,27,201,1,11.8,-0.711,-162.75,7.0,-1.75,-0.718,0.54,-183.75,-0.89
1.75,7.5,4.29,229,27,201,1,11.8,-0.652,-149.25,7.5,-1.75,-0.659,0.58,-173.25,-0.86
1.75,8.0,4.57,229,23,205,1,10.1,-0.763,-174.75,8.0,-1.75,-0.771,0.51,-201.75,-0.87
1.75,8.5,4.86,229,22,206,1,9.6,-0.758,-173.5,8.5,-1.75,-0.765,0.52,-203.5,-0.85
1.75,9.0,5.14,229,18,210,1,7.9,-0.897,-205.5,9.0,-1.75,-0.905,0.44,-238.5,-0.86
1.75,9.5,5.43,229,17,211,1,7.5,-0.907,-207.75,9.5,-1.75,-0.915,0.44,-243.75,-0.85
1.75,10.0,5.71,229,17,211,1,7.5,-0.87,-199.25,10.0,-1.75,-0.878,0.46,-238.25,-0.84
1.75,10.5,6.0,229,14,214,1,6.1,-0.993,-227.5,10.5,-1.75,-1.001,0.39,-257.25,-0.88
1.75,11.0,6.29,229,12,216,1,5.3,-1.074,-246.0,11.0,-1.75,-1.082,0.35,-278.25,-0.88
1.75,11.5,6.57,229,12,216,1,5.3,-1.048,-240.0,11.5,-1.75,-1.056,0.37,-274.75,-0.87
1.75,12.0,6.86,229,12,216,1,5.3,-1.022,-234.0,12.0,-1.75,-1.029,0.38,-271.25,-0.86
1.75,12.5,7.14,229,11,217,1,4.8,-1.058,-242.25,12.5,-1.75,-1.066,0.36,-282.25,-0.86
1.75,13.0,7.43,229,10,218,1,4.4,-1.098,-251.5,13.0,-1.75,-1.106,0.34,-294.5,-0.85
1.75,13.5,7.71,229,10,218,1,4.4,-1.076,-246.5,13.5,-1.75,-1.084,0.35,-292.5,-0.84
1.75,14.0,8.0,229,10,218,1,4.4,-1.055,-241.5,14.0,-1.75,-1.062,0.37,-290.5,-0.83
1.75,14.5,8.29,229,10,218,1,4.4,-1.033,-236.5,14.5,-1.75,-1.04,0.38,-288.5,-0.82
1.75,15.0,8.57,229,10,218,1,4.4,-1.011,-231.5,15.0,-1.75,-1.019,0.39,-286.5,-0.81
2.0,2.5,1.25,229,90,138,1,39.5,-0.223,-51.0,2.5,-2.0,-0.231,0.82,-60.5,-0.84
2.0,3.0,1.5,229,78,150,1,34.2,-0.288,-66.0,3.0,-2.0,-0.297,0.78,-79.0,-0.84
2.0,3.5,1.75,229,69,159,1,30.3,-0.334,-76.5,3.5,-2.0,-0.343,0.76,-93.0,-0.82
2.0,4.0,2.0,229,65,163,1,28.5,-0.288,-66.0,4.0,-2.0,-0.297,0.8,-80.0,-0.82
2.0,4.5,2.25,229,59,169,1,25.9,-0.317,-72.5,4.5,-2.0,-0.325,0.79,-84.5,-0.86
2.0,5.0,2.5,229,53,175,1,23.2,-0.371,-85.0,5.0,-2.0,-0.38,0.76,-99.0,-0.86
2.0,5.5,2.75,229,40,188,1,17.5,-0.681,-156.0,5.5,-2.0,-0.69,0.59,-165.0,-0.95
2.0,6.0,3.0,229,36,192,1,15.8,-0.734,-168.0,6.0,-2.0,-0.742,0.56,-180.0,-0.93
2.0,6.5,3.25,229,32,196,1,14.0,-0.803,-184.0,6.5,-2.0,-0.812,0.53,-199.0,-0.92
2.0,7.0,3.5,229,29,199,1,12.7,-0.852,-195.0,7.0,-2.0,-0.86,0.51,-213.0,-0.92
2.0,7.5,3.75,229,29,199,1,12.7,-0.788,-180.5,7.5,-2.0,-0.797,0.55,-201.5,-0.9
2.0,8.0,4.0,229,25,203,1,11.0,-0.9,-206.0,8.0,-2.0,-0.908,0.49,-230.0,-0.9
2.0,8.5,4.25,229,24,204,1,10.5,-0.891,-204.0,8.5,-2.0,-0.9,0.5,-231.0,-0.88
2.0,9.0,4.5,229,21,207,1,9.2,-0.983,-225.0,9.0,-2.0,-0.991,0.46,-255.0,-0.88
2.0,9.5,4.75,229,20,208,1,8.8,-0.987,-226.0,9.5,-2.0,-0.996,0.46,-259.0,-0.87
2.0,10.0,5.0,229,19,209,1,8.3,-0.996,-228.0,10.0,-2.0,-1.004,0.45,-264.0,-0.86
2.0,10.5,5.25,229,16,212,1,7.0,-1.118,-256.0,10.5,-2.0,-1.127,0.4,-282.5,-0.91
2.0,11.0,5.5,229,14,214,1,6.1,-1.197,-274.0,11.0,-2.0,-1.205,0.36,-303.0,-0.9
2.0,11.5,5.75,229,14,214,1,6.1,-1.166,-267.0,11.5,-2.0,-1.175,0.38,-298.5,-0.89
2.0,12.0,6.0,229,14,214,1,6.1,-1.135,-260.0,12.0,-2.0,-1.144,0.39,-294.0,-0.88
2.0,12.5,6.25,229,13,215,1,5.7,-1.168,-267.5,12.5,-2.0,-1.177,0.38,-304.0,-0.88
2.0,13.0,6.5,229,12,216,1,5.3,-1.205,-276.0,13.0,-2.0,-1.214,0.36,-315.0,-0.88
2.0,13.5,6.75,229,12,216,1,5.3,-1.179,-270.0,13.5,-2.0,-1.188,0.38,-312.0,-0.87
2.0,14.0,7.0,229,12,216,1,5.3,-1.153,-264.0,14.0,-2.0,-1.162,0.39,-310.0,-0.85
2.0,14.5,7.25,229,12,216,1,5.3,-1.127,-258.0,14.5,-2.0,-1.135,0.4,-308.0,-0.84
2.0,15.0,7.5,229,12,216,1,5.3,-1.1,-252.0,15.0,-2.0,-1.109,0.42,-306.0,-0.82
2.25,2.5,1.11,229,96,132,1,42.1,-0.249,-57.0,2.5,-2.25,-0.259,0.81,-72.0,-0.79
2.25,3.0,1.33,229,84,144,1,36.8,-0.314,-72.0,3.0,-2.25,-0.324,0.78,-88.5,-0.81
2.25,3.5,1.56,229,73,155,1,32.0,-0.407,-93.25,3.5,-2.25,-0.417,0.73,-108.75,-0.86
2.25,4.0,1.78,229,69,159,1,30.3,-0.357,-81.75,4.0,-2.25,-0.367,0.77,-94.5,-0.87
2.25,4.5,2.0,229,63,165,1,27.6,-0.383,-87.75,4.5,-2.25,-0.393,0.76,-99.0,-0.89
2.25,5.0,2.22,229,57,171,1,25.0,-0.436,-99.75,5.0,-2.25,-0.445,0.74,-113.0,-0.88
2.25,5.5,2.44,229,43,185,1,18.9,-0.785,-179.75,5.5,-2.25,-0.795,0.57,-187.25,-0.96
2.25,6.0,2.67,229,40,188,1,17.5,-0.799,-183.0,6.0,-2.25,-0.809,0.57,-192.0,-0.95
2.25,6.5,2.89,229,35,193,1,15.4,-0.903,-206.75,6.5,-2.25,-0.913,0.52,-218.75,-0.95
2.25,7.0,3.11,229,32,196,1,14.0,-0.948,-217.0,7.0,-2.25,-0.957,0.51,-232.5,-0.93
2.25,7.5,3.33,229,32,196,1,14.0,-0.878,-201.0,7.5,-2.25,-0.888,0.54,-220.5,-0.91
2.25,8.0,3.56,229,28,200,1,12.3,-0.987,-226.0,8.0,-2.25,-0.997,0.5,-249.5,-0.91
2.25,8.5,3.78,229,27,201,1,11.8,-0.973,-222.75,8.5,-2.25,-0.983,0.51,-252.75,-0.88
2.25,9.0,4.0,229,24,204,1,10.5,-1.061,-243.0,9.0,-2.25,-1.071,0.47,-274.5,-0.89
2.25,9.5,4.22,229,23,205,1,10.1,-1.06,-242.75,9.5,-2.25,-1.07,0.47,-284.25,-0.85
2.25,10.0,4.44,229,22,206,1,9.6,-1.063,-243.5,10.0,-2.25,-1.073,0.47,-286.0,-0.85
2.25,10.5,4.67,229,19,209,1,8.3,-1.182,-270.75,10.5,-2.25,-1.192,0.42,-306.0,-0.88
2.25,11.0,4.89,229,17,211,1,7.5,-1.257,-287.75,11.0,-2.25,-1.266,0.39,-328.0,-0.88
2.25,11.5,5.11,229,17,211,1,7.5,-1.219,-279.25,11.5,-2.25,-1.229,0.41,-324.5,-0.86
2.25,12.0,5.33,229,17,211,1,7.5,-1.182,-270.75,12.0,-2.25,-1.192,0.43,-321.0,-0.84
2.25,12.5,5.56,229,16,212,1,7.0,-1.21,-277.0,12.5,-2.25,-1.219,0.42,-332.25,-0.83
2.25,13.0,5.78,229,15,213,1,6.6,-1.241,-284.25,13.0,-2.25,-1.251,0.41,-344.5,-0.83
2.25,13.5,6.0,229,15,213,1,6.6,-1.209,-276.75,13.5,-2.25,-1.218,0.42,-342.0,-0.81
2.25,14.0,6.22,229,15,213,1,6.6,-1.176,-269.25,14.0,-2.25,-1.186,0.44,-339.5,-0.79
2.25,14.5,6.44,229,15,213,1,6.6,-1.143,-261.75,14.5,-2.25,-1.153,0.45,-337.0,-0.78
2.25,15.0,6.67,229,15,213,1,6.6,-1.11,-254.25,15.0,-2.25,-1.12,0.47,-334.5,-0.76
2.5,3.0,1.2,229,93,135,1,40.8,-0.255,-58.5,3.0,-2.5,-0.266,0.83,-80.5,-0.73
2.5,3.5,1.4,229,82,146,1,36.0,-0.341,-78.0,3.5,-2.5,-0.352,0.79,-104.5,-0.75
