Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1d,EMA10/EMA20,2024-03-13 00:00:00,2024-03-15 00:00:00,725.0,729.65,721.12,726.33,,,Between Slow & Fast EMA,2,722.7,721.0,726.33,690.01,777.17,TARGET HIT,Not Hit,2024-04-05 00:00:00,777.25,7.0,13d
HDFCBANK,1d,EMA10/EMA20,2024-03-13 00:00:00,2024-03-19 00:00:00,717.75,726.2,717.75,724.67,,,At/Below Slow EMA,4,723.11,721.53,724.67,688.44,775.4,TARGET HIT,Not Hit,2024-04-05 00:00:00,777.25,7.0,11d
HDFCBANK,1d,EMA10/EMA20,2024-03-13 00:00:00,2024-03-21 00:00:00,721.3,725.62,719.15,722.88,,,At/Below Slow EMA,6,721.94,721.14,722.88,686.74,773.48,TARGET HIT,Not Hit,2024-04-05 00:00:00,777.25,7.0,9d
HDFCBANK,1d,EMA10/EMA20,2024-03-28 00:00:00,2024-04-19 00:00:00,743.27,767.48,740.12,765.65,,,At/Below Slow EMA,13,755.62,748.03,765.65,727.37,819.25,SL HIT,2024-05-09 00:00:00,Not Hit,778.7,-5.0,13d
HDFCBANK,1d,EMA10/EMA20,2024-03-28 00:00:00,2024-04-29 00:00:00,757.5,767.23,753.27,764.75,,,Between Slow & Fast EMA,19,757.05,752.17,764.75,726.51,818.28,SL HIT,2024-05-09 00:00:00,Not Hit,770.3,-5.0,7d
HDFCBANK,1d,EMA10/EMA20,2024-03-28 00:00:00,2024-05-06 00:00:00,761.0,767.25,758.58,761.33,,,Between Slow & Fast EMA,23,759.64,755.34,761.33,723.26,814.62,SL HIT,2024-05-09 00:00:00,Not Hit,762.02,-5.0,3d
HDFCBANK,1d,EMA10/EMA20,2024-05-27 00:00:00,2024-05-30 00:00:00,749.6,761.8,748.83,757.42,,,Between Slow & Fast EMA,3,750.39,746.78,757.42,719.55,810.44,TARGET HIT,Not Hit,2024-06-19 00:00:00,834.95,7.0,13d
HDFCBANK,1d,EMA10/EMA20,2024-05-27 00:00:00,2024-06-05 00:00:00,747.02,779.8,741.17,775.9,,,At/Below Slow EMA,7,759.59,753.51,775.9,737.1,830.21,TARGET HIT,Not Hit,2024-06-19 00:00:00,834.95,7.0,9d
HDFCBANK,1d,EMA10/EMA20,2024-08-26 00:00:00,2024-09-03 00:00:00,817.0,819.98,812.3,818.67,,,At/Below Slow EMA,6,816.93,816.16,818.67,777.74,875.98,TARGET HIT,Not Hit,2024-09-23 00:00:00,883.17,7.0,14d
HDFCBANK,1d,EMA10/EMA20,2024-08-26 00:00:00,2024-09-04 00:00:00,819.5,822.4,816.0,820.9,,,At/Below Slow EMA,7,817.65,816.61,820.9,779.85,878.36,TARGET HIT,Not Hit,2024-09-23 00:00:00,883.17,7.0,13d
HDFCBANK,1d,EMA10/EMA20,2024-08-26 00:00:00,2024-09-09 00:00:00,819.0,824.25,815.05,823.25,,,At/Below Slow EMA,10,819.41,817.88,823.25,782.09,880.88,TARGET HIT,Not Hit,2024-09-23 00:00:00,883.17,7.0,10d
HDFCBANK,1d,EMA10/EMA20,2024-10-21 00:00:00,2024-10-29 00:00:00,863.08,882.0,862.55,875.92,,,Between Slow & Fast EMA,6,862.56,855.2,875.92,832.12,937.23,TARGET HIT,Not Hit,2024-12-05 00:00:00,939.98,7.0,25d
HDFCBANK,1d,EMA10/EMA20,2024-10-21 00:00:00,2024-10-31 00:00:00,864.0,869.45,859.7,867.85,,,Between Slow & Fast EMA,8,864.23,857.45,867.85,824.46,928.6,TARGET HIT,Not Hit,2024-12-04 00:00:00,932.5,7.0,22d
