Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-29 10:15:00,925.9,930.6,925.25,930.2,,,At/Below Slow EMA,9,929.3,926.88,930.2,925.55,944.15,SL HIT,2026-02-01 09:15:00,Not Hit,939.3,-0.5,13h
ICICIBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-29 10:15:00,1363.8,1367.7,1362.2,1365.4,,,Between Slow & Fast EMA,9,1364.7,1361.45,1365.4,1358.57,1385.88,TARGET HIT,Not Hit,2026-01-29 14:15:00,1387.7,1.5,4h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-29 11:15:00,930.15,934.4,927.95,933.9,,,Between Slow & Fast EMA,10,930.13,927.55,933.9,929.23,947.91,SL HIT,2026-01-30 14:15:00,Not Hit,939.3,-0.5,10h
ICICIBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-29 11:15:00,1365.3,1369.0,1364.7,1367.5,,,Between Slow & Fast EMA,10,1365.21,1362.02,1367.5,1360.66,1388.01,SL HIT,2026-01-30 11:15:00,Not Hit,1387.7,-0.5,7h
RELIANCE,1h,EMA10/EMA20,2026-01-29 12:15:00,2026-01-29 13:15:00,1394.6,1399.9,1392.0,1398.6,,,At/Below Slow EMA,1,1394.72,1394.22,1398.6,1391.61,1419.58,SL HIT,2026-01-29 14:15:00,Not Hit,1401.9,-0.5,1h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 09:15:00,930.0,937.9,930.0,936.6,,,At/Below Slow EMA,15,933.94,930.94,936.6,931.92,950.65,SL HIT,2026-01-30 11:15:00,Not Hit,938.85,-0.5,2h
ICICIBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 09:15:00,1368.2,1381.9,1368.2,1377.1,,,At/Below Slow EMA,15,1374.36,1368.89,1377.1,1370.21,1397.76,SL HIT,2026-01-30 10:15:00,Not Hit,1377.2,-0.5,1h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 11:15:00,934.45,935.8,931.9,935.7,,,Between Slow & Fast EMA,17,934.33,931.69,935.7,931.02,949.74,SL HIT,2026-01-30 13:15:00,Not Hit,936.4,-0.5,2h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-01-30 13:15:00,931.55,934.7,930.1,934.0,,,At/Below Slow EMA,19,933.86,931.91,934.0,929.33,948.01,SL HIT,2026-01-30 14:15:00,Not Hit,934.55,-0.5,1h
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,2026-02-01 09:15:00,932.0,936.8,925.25,935.4,,,At/Below Slow EMA,22,932.8,931.75,935.4,930.72,949.43,SL HIT,2026-02-01 12:15:00,Not Hit,939.65,-0.5,3h
RELIANCE,1h,EMA10/EMA20,2026-01-30 15:15:00,2026-02-01 09:15:00,1396.0,1406.0,1388.0,1404.8,,,At/Below Slow EMA,1,1395.1,1393.93,1404.8,1397.78,1425.87,SL HIT,2026-02-01 11:15:00,Not Hit,1411.0,-0.5,2h
TCS,1h,EMA10/EMA20,2026-02-01 13:15:00,2026-02-02 11:15:00,3145.9,3166.0,3134.1,3165.9,,,At/Below Slow EMA,5,3161.95,3156.25,3165.9,3150.07,3213.39,SL HIT,2026-02-02 13:15:00,Not Hit,3175.4,-0.5,2h
TCS,1h,EMA10/EMA20,2026-02-01 13:15:00,2026-02-02 12:15:00,3165.8,3175.4,3152.6,3172.2,,,At/Below Slow EMA,6,3163.81,3157.77,3172.2,3156.34,3219.78,SL HIT,2026-02-02 13:15:00,Not Hit,3172.9,-0.5,1h
TCS,1h,EMA10/EMA20,2026-02-01 13:15:00,2026-02-02 14:15:00,3149.6,3175.4,3148.6,3172.2,,,At/Below Slow EMA,8,3163.24,3158.45,3172.2,3156.34,3219.78,TARGET HIT,Not Hit,2026-02-03 09:15:00,3350.0,1.5,2h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-05 10:15:00,1447.3,1451.8,1443.5,1448.9,,,Between Slow & Fast EMA,15,1448.2,1436.34,1448.9,1441.66,1470.63,SL HIT,2026-02-05 13:15:00,Not Hit,1449.5,-0.5,3h
HDFCBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-05 10:15:00,950.9,951.7,949.05,951.65,,,Between Slow & Fast EMA,15,950.64,946.67,951.65,946.89,965.92,SL HIT,2026-02-06 09:15:00,Not Hit,952.85,-0.5,6h
ICICIBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-06 09:15:00,1396.7,1406.8,1396.7,1403.6,,,Between Slow & Fast EMA,21,1401.26,1396.45,1403.6,1396.58,1424.65,SL HIT,2026-02-06 11:15:00,Not Hit,1405.2,-0.5,2h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-06 10:15:00,1437.9,1448.8,1437.5,1448.0,,,At/Below Slow EMA,22,1444.35,1439.71,1448.0,1440.76,1469.72,SL HIT,2026-02-06 12:15:00,Not Hit,1448.5,-0.5,2h
ICICIBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-06 12:15:00,1395.7,1403.0,1395.0,1401.9,,,At/Below Slow EMA,24,1400.2,1397.06,1401.9,1394.89,1422.93,SL HIT,2026-02-09 12:15:00,Not Hit,1413.5,-0.5,7h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-06 14:15:00,1442.4,1451.4,1440.0,1450.4,,,At/Below Slow EMA,26,1444.51,1441.22,1450.4,1443.15,1472.16,TARGET HIT,Not Hit,2026-02-12 09:15:00,1473.0,1.5,23h
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,2026-02-10 12:15:00,1398.5,1406.9,1396.0,1404.9,,,At/Below Slow EMA,2,1399.16,1398.44,1404.9,1397.88,1425.97,TARGET HIT,Not Hit,2026-02-12 09:15:00,1428.0,1.5,11h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-11 10:15:00,1458.0,1465.5,1458.0,1462.6,,,Between Slow & Fast EMA,43,1459.04,1456.47,1462.6,1455.29,1484.54,SL HIT,2026-02-12 12:15:00,Not Hit,1473.0,-0.5,9h
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,2026-02-11 11:15:00,1402.5,1407.0,1401.7,1403.8,,,Between Slow & Fast EMA,8,1402.6,1401.01,1403.8,1396.78,1424.86,TARGET HIT,Not Hit,2026-02-12 09:15:00,1428.0,1.5,5h
RELIANCE,1h,EMA10/EMA20,2026-02-03 09:15:00,2026-02-11 11:15:00,1462.5,1466.6,1459.9,1466.4,,,Between Slow & Fast EMA,44,1460.38,1457.42,1466.4,1459.07,1488.4,SL HIT,2026-02-12 11:15:00,Not Hit,1473.0,-0.5,7h
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,2026-02-11 12:15:00,1403.7,1407.7,1401.4,1404.7,,,Between Slow & Fast EMA,9,1402.98,1401.36,1404.7,1397.68,1425.77,TARGET HIT,Not Hit,2026-02-12 09:15:00,1428.0,1.5,4h
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,2026-02-11 13:15:00,1404.6,1408.0,1403.4,1407.0,,,Between Slow & Fast EMA,10,1403.71,1401.9,1407.0,1399.96,1428.1,TARGET HIT,Not Hit,2026-02-12 13:15:00,1430.0,1.5,7h
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,2026-02-12 09:15:00,1406.1,1428.0,1406.1,1423.5,,,Between Slow & Fast EMA,13,1408.48,1404.96,1423.5,1416.38,1444.85,SL HIT,2026-02-13 11:15:00,Not Hit,1433.9,-0.5,9h
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,2026-02-17 09:15:00,923.0,925.8,918.7,925.65,,,At/Below Slow EMA,1,922.98,922.68,925.65,921.02,939.53,SL HIT,2026-02-18 09:15:00,Not Hit,928.0,-0.5,7h
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,2026-02-17 10:15:00,925.6,927.7,923.0,926.2,,,At/Below Slow EMA,2,923.57,923.01,926.2,921.57,940.09,SL HIT,2026-02-18 09:15:00,Not Hit,928.0,-0.5,6h
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,2026-02-17 14:15:00,924.35,927.3,923.35,925.7,,,At/Below Slow EMA,6,924.32,923.63,925.7,921.07,939.59,SL HIT,2026-02-18 09:15:00,Not Hit,926.65,-0.5,2h
RELIANCE,1h,EMA10/EMA20,2026-02-24 13:15:00,2026-02-24 14:15:00,1426.7,1430.7,1422.7,1429.3,,,At/Below Slow EMA,1,1424.33,1423.57,1429.3,1422.15,1450.74,SL HIT,2026-02-25 12:15:00,Not Hit,1440.5,-0.5,5h
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,2026-02-26 10:15:00,1401.5,1407.0,1399.0,1405.5,,,Between Slow & Fast EMA,4,1399.65,1398.13,1405.5,1398.47,1426.58,SL HIT,2026-02-26 12:15:00,Not Hit,1409.0,-0.5,2h
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,2026-02-26 11:15:00,1405.4,1409.0,1400.0,1406.1,,,Between Slow & Fast EMA,5,1400.83,1398.89,1406.1,1399.07,1427.19,SL HIT,2026-02-26 12:15:00,Not Hit,1407.4,-0.5,1h
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,2026-02-26 13:15:00,1399.2,1404.5,1398.0,1403.5,,,At/Below Slow EMA,7,1401.06,1399.34,1403.5,1396.48,1424.55,SL HIT,2026-02-27 09:15:00,Not Hit,1409.8,-0.5,3h
TCS,1h,EMA10/EMA20,2026-02-26 12:15:00,2026-02-26 13:15:00,2641.4,2647.0,2635.8,2646.4,,,At/Below Slow EMA,1,2640.07,2639.39,2646.4,2633.17,2686.1,SL HIT,2026-02-27 14:15:00,Not Hit,2684.9,-0.5,8h
TCS,1h,EMA10/EMA20,2026-02-26 12:15:00,2026-02-26 14:15:00,2646.3,2654.8,2641.0,2648.1,,,Between Slow & Fast EMA,2,2641.53,2640.22,2648.1,2634.86,2687.82,SL HIT,2026-02-27 14:15:00,Not Hit,2684.9,-0.5,7h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,2026-03-05 12:15:00,1298.1,1302.0,1295.4,1300.7,,,At/Below Slow EMA,8,1299.67,1299.14,1300.7,1294.2,1320.21,TARGET HIT,Not Hit,2026-03-06 09:15:00,1326.5,1.5,4h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,2026-03-05 14:15:00,1297.7,1311.2,1297.0,1303.9,,,At/Below Slow EMA,10,1300.22,1299.51,1303.9,1297.38,1323.46,TARGET HIT,Not Hit,2026-03-06 09:15:00,1326.5,1.5,2h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,2026-03-06 09:15:00,1303.0,1326.5,1303.0,1319.0,,,Between Slow & Fast EMA,12,1304.39,1301.86,1319.0,1312.4,1338.78,SL HIT,2026-03-06 11:15:00,Not Hit,1320.9,-0.5,2h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,2026-03-06 13:15:00,1307.9,1311.8,1305.4,1310.0,,,Between Slow & Fast EMA,16,1308.19,1305.06,1310.0,1303.45,1329.65,SL HIT,2026-03-09 09:15:00,Not Hit,1314.5,-0.5,3h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,2026-03-06 15:15:00,1404.8,1409.7,1401.0,1407.0,,,Between Slow & Fast EMA,8,1402.56,1392.84,1407.0,1399.96,1428.1,SL HIT,2026-03-09 09:15:00,Not Hit,1412.9,-0.5,1h
INFY,1h,EMA10/EMA20,2026-03-04 11:15:00,2026-03-06 15:15:00,1310.0,1312.4,1306.6,1311.0,,,Between Slow & Fast EMA,18,1308.95,1306.04,1311.0,1304.44,1330.66,SL HIT,2026-03-09 09:15:00,Not Hit,1300.7,-0.5,1h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,2026-03-09 12:15:00,1398.8,1407.9,1397.0,1403.7,,,Between Slow & Fast EMA,12,1401.33,1395.26,1403.7,1396.68,1424.76,TARGET HIT,Not Hit,2026-03-09 14:15:00,1429.0,1.5,2h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,2026-03-09 13:15:00,1403.6,1410.2,1402.3,1408.7,,,Between Slow & Fast EMA,13,1402.67,1396.54,1408.7,1401.66,1429.83,AMBIGUOUS (same candle),2026-03-10 09:15:00,2026-03-10 09:15:00,1431.5,1.94,275h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,2026-03-10 13:15:00,1408.3,1415.8,1407.3,1414.0,,,Between Slow & Fast EMA,20,1410.79,1405.37,1414.0,1406.93,1435.21,SL HIT,2026-03-10 14:15:00,Not Hit,1415.3,-0.5,1h
RELIANCE,1h,EMA10/EMA20,2026-03-05 14:15:00,2026-03-10 15:15:00,1408.6,1412.2,1405.7,1410.9,,,At/Below Slow EMA,22,1410.47,1406.17,1410.9,1403.85,1432.06,AMBIGUOUS (same candle),2026-03-11 09:15:00,2026-03-11 09:15:00,1433.6,1.78,266h
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,2026-03-17 11:15:00,840.15,841.05,835.15,840.6,,,Between Slow & Fast EMA,4,835.97,833.43,840.6,836.4,853.21,SL HIT,2026-03-18 09:15:00,Not Hit,848.7,-0.5,5h
RELIANCE,1h,EMA10/EMA20,2026-03-17 10:15:00,2026-03-17 12:15:00,1393.7,1400.8,1388.2,1400.2,,,At/Below Slow EMA,2,1392.83,1391.77,1400.2,1393.2,1421.2,SL HIT,2026-03-17 15:15:00,Not Hit,1405.9,-0.5,3h
RELIANCE,1h,EMA10/EMA20,2026-03-17 10:15:00,2026-03-18 09:15:00,1397.2,1412.1,1397.2,1406.5,,,Between Slow & Fast EMA,6,1397.69,1395.0,1406.5,1399.47,1427.6,SL HIT,2026-03-19 09:15:00,Not Hit,1412.9,-0.5,7h
ICICIBANK,1h,EMA10/EMA20,2026-03-17 11:15:00,2026-03-18 10:15:00,1272.6,1290.6,1272.0,1289.3,,,At/Below Slow EMA,6,1280.82,1276.55,1289.3,1282.85,1308.64,SL HIT,2026-03-19 09:15:00,Not Hit,1297.0,-0.5,6h
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,2026-03-18 11:15:00,838.55,842.1,837.75,840.65,,,Between Slow & Fast EMA,11,839.54,837.35,840.65,836.45,853.26,SL HIT,2026-03-19 09:15:00,Not Hit,846.8,-0.5,5h
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,2026-03-18 12:15:00,840.7,841.7,838.75,841.2,,,Between Slow & Fast EMA,12,839.84,837.72,841.2,836.99,853.82,SL HIT,2026-03-19 09:15:00,Not Hit,846.8,-0.5,4h
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,2026-03-18 13:15:00,841.05,844.45,840.45,844.3,,,Between Slow & Fast EMA,13,840.65,838.35,844.3,840.08,856.96,SL HIT,2026-03-19 09:15:00,Not Hit,846.8,-0.5,3h
ICICIBANK,1h,EMA10/EMA20,2026-03-17 11:15:00,2026-03-18 15:15:00,1289.1,1293.9,1286.0,1292.0,,,Between Slow & Fast EMA,11,1287.61,1282.46,1292.0,1285.54,1311.38,SL HIT,2026-03-19 09:15:00,Not Hit,1285.9,-0.5,1h
RELIANCE,1h,EMA10/EMA20,2026-03-17 10:15:00,2026-03-19 09:15:00,1388.0,1408.0,1388.0,1406.5,,,At/Below Slow EMA,13,1405.7,1401.84,1406.5,1399.47,1427.6,SL HIT,2026-03-19 11:15:00,Not Hit,1415.7,-0.5,2h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,2026-03-23 10:15:00,1248.7,1256.6,1245.7,1249.7,,,At/Below Slow EMA,1,1246.67,1246.19,1249.7,1243.45,1268.45,SL HIT,2026-03-23 12:15:00,Not Hit,1255.0,-0.5,2h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,2026-03-23 11:15:00,1249.2,1255.0,1243.6,1252.1,,,At/Below Slow EMA,2,1247.66,1246.75,1252.1,1245.84,1270.88,SL HIT,2026-03-23 12:15:00,Not Hit,1252.1,-0.5,1h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,2026-03-23 13:15:00,1246.4,1258.4,1244.0,1256.3,,,At/Below Slow EMA,4,1248.98,1247.59,1256.3,1250.02,1275.14,SL HIT,2026-03-23 15:15:00,Not Hit,1260.9,-0.5,2h
RELIANCE,1h,EMA10/EMA20,2026-03-24 09:15:00,2026-03-24 10:15:00,1413.3,1415.9,1406.7,1413.7,,,At/Below Slow EMA,1,1408.81,1407.84,1413.7,1406.63,1434.91,SL HIT,2026-03-27 09:15:00,Not Hit,1430.4,-0.5,13h
RELIANCE,1h,EMA10/EMA20,2026-03-24 09:15:00,2026-03-24 12:15:00,1411.4,1420.1,1408.5,1416.3,,,At/Below Slow EMA,3,1410.57,1408.96,1416.3,1409.22,1437.54,SL HIT,2026-03-24 14:15:00,Not Hit,1416.7,-0.5,2h
TCS,1h,EMA10/EMA20,2026-03-24 11:15:00,2026-03-24 15:15:00,2397.4,2403.2,2393.6,2400.8,,,At/Below Slow EMA,4,2400.75,2397.49,2400.8,2388.8,2436.81,SL HIT,2026-03-25 14:15:00,Not Hit,2421.6,-0.5,6h
RELIANCE,1h,EMA10/EMA20,2026-03-24 09:15:00,2026-03-24 15:15:00,1411.5,1414.6,1408.2,1414.0,,,At/Below Slow EMA,6,1411.53,1409.91,1414.0,1406.93,1435.21,SL HIT,2026-03-27 09:15:00,Not Hit,1430.4,-0.5,8h
TCS,1h,EMA10/EMA20,2026-03-24 11:15:00,2026-03-25 09:15:00,2400.9,2417.4,2390.6,2413.0,,,At/Below Slow EMA,5,2402.98,2398.97,2413.0,2400.93,2449.19,SL HIT,2026-03-25 13:15:00,Not Hit,2421.6,-0.5,4h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,2026-03-25 09:15:00,1270.0,1282.6,1265.1,1281.4,,,At/Below Slow EMA,14,1275.69,1267.03,1281.4,1274.99,1300.62,SL HIT,2026-03-27 10:15:00,Not Hit,1294.7,-0.5,8h
TCS,1h,EMA10/EMA20,2026-03-27 09:15:00,2026-03-27 11:15:00,2413.5,2415.9,2402.5,2415.5,,,Between Slow & Fast EMA,2,2404.27,2401.94,2415.5,2403.42,2451.73,SL HIT,2026-03-27 13:15:00,Not Hit,2422.1,-0.5,2h
INFY,1h,EMA10/EMA20,2026-03-23 09:15:00,2026-03-27 12:15:00,1278.1,1281.4,1275.3,1280.1,,,At/Below Slow EMA,24,1280.05,1276.16,1280.1,1273.7,1299.3,SL HIT,2026-03-27 13:15:00,Not Hit,1282.0,-0.5,1h
INFY,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-01 15:15:00,1276.4,1279.1,1276.3,1278.0,,,Between Slow & Fast EMA,5,1277.63,1274.84,1278.0,1271.61,1297.17,SL HIT,2026-04-02 09:15:00,Not Hit,1276.5,-0.5,1h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-02 12:15:00,2407.1,2420.4,2403.0,2419.8,,,At/Below Slow EMA,9,2411.83,2408.09,2419.8,2407.7,2456.1,TARGET HIT,Not Hit,2026-04-02 14:15:00,2469.9,1.5,2h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-02 13:15:00,2419.5,2454.0,2419.1,2453.5,,,Between Slow & Fast EMA,10,2419.41,2412.42,2453.5,2441.23,2490.3,TARGET HIT,Not Hit,2026-04-07 09:15:00,2500.0,1.5,10h
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,2026-04-07 09:15:00,766.0,767.95,761.0,767.45,,,Between Slow & Fast EMA,5,761.69,756.3,767.45,763.61,778.96,SL HIT,2026-04-07 10:15:00,Not Hit,769.5,-0.5,1h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-07 09:15:00,2461.0,2500.0,2448.0,2499.8,,,At/Below Slow EMA,20,2467.35,2449.5,2499.8,2487.3,2537.3,TARGET HIT,Not Hit,2026-04-07 11:15:00,2543.4,1.5,2h
INFY,1h,EMA10/EMA20,2026-04-02 13:15:00,2026-04-07 09:15:00,1302.0,1322.4,1294.4,1321.0,,,At/Below Slow EMA,10,1306.15,1296.94,1321.0,1314.39,1340.81,TARGET HIT,Not Hit,2026-04-07 14:15:00,1341.9,1.5,5h
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,2026-04-07 11:15:00,762.85,769.35,761.95,765.95,,,Between Slow & Fast EMA,7,762.62,757.77,765.95,762.12,777.44,TARGET HIT,Not Hit,2026-04-08 09:15:00,815.0,1.5,5h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,2026-04-07 11:15:00,1222.1,1229.0,1221.5,1224.9,,,Between Slow & Fast EMA,4,1221.89,1219.81,1224.9,1218.78,1243.27,TARGET HIT,Not Hit,2026-04-07 14:15:00,1246.7,1.5,3h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,2026-04-07 12:15:00,1224.2,1229.8,1222.5,1225.3,,,Between Slow & Fast EMA,5,1222.51,1220.33,1225.3,1219.17,1243.68,TARGET HIT,Not Hit,2026-04-07 14:15:00,1246.7,1.5,2h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-09 09:15:00,2554.0,2578.2,2531.1,2563.4,,,Between Slow & Fast EMA,34,2550.47,2526.97,2563.4,2550.58,2601.85,TARGET HIT,Not Hit,2026-04-09 12:15:00,2605.0,1.5,3h
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,2026-04-09 10:15:00,802.85,804.9,801.0,803.2,,,Between Slow & Fast EMA,20,801.98,790.01,803.2,799.18,815.25,SL HIT,2026-04-09 12:15:00,Not Hit,804.25,-0.5,2h
RELIANCE,1h,EMA10/EMA20,2026-04-08 12:15:00,2026-04-09 10:15:00,1336.5,1339.0,1331.5,1336.9,,,At/Below Slow EMA,5,1336.26,1331.83,1336.9,1330.22,1356.95,SL HIT,2026-04-09 14:15:00,Not Hit,1339.7,-0.5,4h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,2026-04-09 10:15:00,1293.8,1298.8,1290.6,1294.8,,,Between Slow & Fast EMA,17,1291.18,1272.39,1294.8,1288.33,1314.22,SL HIT,2026-04-09 12:15:00,Not Hit,1295.8,-0.5,2h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-09 10:15:00,2563.8,2570.6,2552.4,2566.0,,,Between Slow & Fast EMA,35,2553.3,2530.69,2566.0,2553.17,2604.49,TARGET HIT,Not Hit,2026-04-09 12:15:00,2605.0,1.5,2h
INFY,1h,EMA10/EMA20,2026-04-02 13:15:00,2026-04-09 14:15:00,1328.5,1337.3,1325.0,1334.6,,,At/Below Slow EMA,29,1331.75,1328.15,1334.6,1327.93,1354.62,SL HIT,2026-04-09 15:15:00,Not Hit,1334.6,-0.5,1h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2026-04-09 14:15:00,2580.6,2595.4,2568.8,2588.6,,,Between Slow & Fast EMA,39,2572.71,2549.82,2588.6,2575.66,2627.43,SL HIT,2026-04-10 09:15:00,Not Hit,2596.3,-0.5,2h
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,2026-04-10 09:15:00,1289.0,1321.1,1288.5,1320.8,,,Between Slow & Fast EMA,23,1293.12,1281.43,1320.8,1314.2,1340.61,SL HIT,2026-04-10 14:15:00,Not Hit,1324.0,-0.5,5h
RELIANCE,1h,EMA10/EMA20,2026-04-08 12:15:00,2026-04-10 09:15:00,1337.0,1350.9,1333.1,1347.2,,,At/Below Slow EMA,11,1336.04,1333.48,1347.2,1340.46,1367.41,SL HIT,2026-04-13 09:15:00,Not Hit,1352.3,-0.5,7h
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,2026-04-10 09:15:00,804.0,811.7,801.05,810.0,,,Between Slow & Fast EMA,26,801.87,795.16,810.0,805.95,822.15,SL HIT,2026-04-13 09:15:00,Not Hit,812.25,-0.5,7h
