Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1d,EMA10/EMA20,2024-10-21 00:00:00,2024-11-07 00:00:00,872.15,880.48,869.0,873.27,,,Between Slow & Fast EMA,13,869.3,863.05,873.27,829.61,916.93,TARGET HIT,Not Hit,2024-11-28 00:00:00,918.05,5.0,13d
HDFCBANK,1d,EMA10/EMA20,2024-11-19 00:00:00,2024-11-22 00:00:00,871.77,877.15,864.77,872.8,,,Between Slow & Fast EMA,2,865.26,863.51,872.8,829.16,916.44,TARGET HIT,Not Hit,2024-11-28 00:00:00,918.05,5.0,4d
HDFCBANK,1d,EMA10/EMA20,2024-11-19 00:00:00,2024-12-02 00:00:00,901.75,904.08,887.5,902.35,,,Between Slow & Fast EMA,8,888.84,879.33,902.35,857.23,947.47,SL HIT,2025-01-06 00:00:00,Not Hit,940.0,-5.0,24d
HDFCBANK,1d,EMA10/EMA20,2024-11-19 00:00:00,2024-12-13 00:00:00,931.25,937.5,914.62,935.88,,,Between Slow & Fast EMA,17,924.65,909.98,935.88,889.09,982.67,SL HIT,2024-12-20 00:00:00,Not Hit,934.98,-5.0,5d
HDFCBANK,1d,EMA10/EMA20,2025-02-05 00:00:00,2025-02-17 00:00:00,842.6,860.0,840.62,858.67,,,At/Below Slow EMA,8,853.27,851.34,858.67,815.74,901.6,TARGET HIT,Not Hit,2025-03-24 00:00:00,902.2,5.0,23d
HDFCBANK,1d,EMA10/EMA20,2025-02-05 00:00:00,2025-02-18 00:00:00,856.52,865.77,853.08,861.52,,,Between Slow & Fast EMA,9,854.77,852.31,861.52,818.44,904.6,TARGET HIT,Not Hit,2025-03-25 00:00:00,921.85,5.0,23d
HDFCBANK,1d,EMA10/EMA20,2025-02-05 00:00:00,2025-02-19 00:00:00,858.5,868.95,856.23,863.6,,,Between Slow & Fast EMA,10,856.37,853.38,863.6,820.42,906.78,TARGET HIT,Not Hit,2025-03-25 00:00:00,921.85,5.0,22d
HDFCBANK,1d,EMA10/EMA20,2025-02-28 00:00:00,2025-03-04 00:00:00,849.0,857.15,846.62,855.0,,,At/Below Slow EMA,2,852.34,851.62,855.0,812.25,897.75,TARGET HIT,Not Hit,2025-03-24 00:00:00,902.2,5.0,13d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-04-02 00:00:00,885.35,899.6,885.35,898.45,,,Between Slow & Fast EMA,11,892.95,881.11,898.45,853.53,943.37,TARGET HIT,Not Hit,2025-04-17 00:00:00,959.85,5.0,9d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-04-03 00:00:00,890.55,902.0,888.5,897.42,,,Between Slow & Fast EMA,12,893.76,882.66,897.42,852.55,942.29,TARGET HIT,Not Hit,2025-04-17 00:00:00,959.85,5.0,8d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-04-11 00:00:00,887.38,909.7,887.38,903.38,,,Between Slow & Fast EMA,17,892.45,886.16,903.38,858.21,948.55,TARGET HIT,Not Hit,2025-04-17 00:00:00,959.85,5.0,3d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-05-12 00:00:00,958.8,979.95,956.15,978.6,,,Between Slow & Fast EMA,35,962.01,949.84,978.6,929.67,1027.53,SL HIT,2026-01-12 00:00:00,Not Hit,1020.5,-5.0,169d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-05-15 00:00:00,956.75,972.4,948.5,966.9,,,At/Below Slow EMA,38,961.81,952.83,966.9,918.55,1015.25,TARGET HIT,Not Hit,2025-07-24 00:00:00,1018.85,5.0,50d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-05-23 00:00:00,960.05,968.5,957.25,966.8,,,At/Below Slow EMA,44,963.19,957.81,966.8,918.46,1015.14,TARGET HIT,Not Hit,2025-07-24 00:00:00,1018.85,5.0,44d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-05-26 00:00:00,967.5,974.95,963.45,970.1,,,Between Slow & Fast EMA,45,964.44,958.98,970.1,921.6,1018.61,TARGET HIT,Not Hit,2025-07-24 00:00:00,1018.85,5.0,43d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-05-30 00:00:00,965.95,974.4,962.7,972.45,,,Between Slow & Fast EMA,49,965.34,961.19,972.45,923.83,1021.07,SL HIT,2026-01-14 00:00:00,Not Hit,1020.5,-5.0,157d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-06-02 00:00:00,965.05,968.0,954.0,966.05,,,At/Below Slow EMA,50,965.47,961.65,966.05,917.75,1014.35,TARGET HIT,Not Hit,2025-07-23 00:00:00,1014.9,5.0,37d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-06-04 00:00:00,960.5,971.65,960.45,970.6,,,At/Below Slow EMA,52,965.93,962.56,970.6,922.07,1019.13,TARGET HIT,Not Hit,2025-10-20 00:00:00,1020.0,5.0,95d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-06-06 00:00:00,972.0,998.15,971.35,989.35,,,Between Slow & Fast EMA,54,971.51,966.16,989.35,939.88,1038.82,SL HIT,2025-09-29 00:00:00,Not Hit,1018.85,-5.0,79d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-06-20 00:00:00,965.8,984.95,965.8,982.35,,,At/Below Slow EMA,64,971.64,969.79,982.35,933.23,1031.47,SL HIT,2026-01-12 00:00:00,Not Hit,1020.5,-5.0,140d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-04 00:00:00,993.55,1001.75,990.0,994.65,,,Between Slow & Fast EMA,74,993.23,986.46,994.65,944.92,1044.38,SL HIT,2025-09-02 00:00:00,Not Hit,1018.85,-5.0,40d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-08 00:00:00,988.5,1002.5,988.5,1000.7,,,Between Slow & Fast EMA,76,994.66,988.44,1000.7,950.66,1050.74,SL HIT,2025-08-29 00:00:00,Not Hit,1018.85,-5.0,36d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-15 00:00:00,986.5,1001.8,986.5,997.75,,,At/Below Slow EMA,81,996.14,991.98,997.75,947.86,1047.64,SL HIT,2025-09-01 00:00:00,Not Hit,1018.85,-5.0,32d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-21 00:00:00,989.1,1001.0,988.25,1000.25,,,At/Below Slow EMA,85,994.17,992.18,1000.25,950.24,1050.26,SL HIT,2025-08-29 00:00:00,Not Hit,1018.85,-5.0,27d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-28 00:00:00,1001.5,1010.7,1000.25,1004.25,,,Between Slow & Fast EMA,90,1001.34,997.5,1004.25,954.04,1054.46,SL HIT,2025-08-29 00:00:00,Not Hit,1016.3,-5.0,22d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-29 00:00:00,999.95,1013.25,998.15,1010.8,,,At/Below Slow EMA,91,1003.06,998.76,1010.8,960.26,1061.34,SL HIT,2025-08-28 00:00:00,Not Hit,1016.3,-5.0,20d
HDFCBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,2025-07-31 00:00:00,1007.3,1015.7,1004.0,1009.1,,,Between Slow & Fast EMA,93,1005.62,1000.97,1009.1,958.64,1059.56,SL HIT,2025-08-28 00:00:00,Not Hit,1014.15,-5.0,18d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-10-13 00:00:00,974.3,981.0,972.0,977.0,,,Between Slow & Fast EMA,4,972.45,969.21,977.0,928.15,1025.85,SL HIT,2026-01-14 00:00:00,Not Hit,1020.5,-5.0,64d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-10-14 00:00:00,970.0,980.45,967.0,977.15,,,At/Below Slow EMA,5,973.31,969.96,977.15,928.29,1026.01,SL HIT,2026-01-14 00:00:00,Not Hit,1020.5,-5.0,63d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-10-15 00:00:00,975.0,984.9,973.35,978.25,,,Between Slow & Fast EMA,6,974.21,970.75,978.25,929.34,1027.16,SL HIT,2026-01-14 00:00:00,Not Hit,1020.5,-5.0,62d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-10-28 00:00:00,997.65,1008.0,995.0,1003.55,,,Between Slow & Fast EMA,14,996.85,988.2,1003.55,953.37,1053.73,SL HIT,2026-01-07 00:00:00,Not Hit,1017.5,-5.0,49d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-11-11 00:00:00,983.5,993.5,978.0,991.7,,,At/Below Slow EMA,23,989.8,988.84,991.7,942.12,1041.29,SL HIT,2026-01-08 00:00:00,Not Hit,1017.5,-5.0,41d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-11-14 00:00:00,976.05,991.65,976.05,989.6,,,At/Below Slow EMA,26,989.26,988.77,989.6,940.12,1039.08,SL HIT,2026-01-09 00:00:00,Not Hit,1017.5,-5.0,39d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-11-17 00:00:00,991.25,997.95,985.6,996.55,,,At/Below Slow EMA,27,990.59,989.51,996.55,946.72,1046.38,SL HIT,2026-01-07 00:00:00,Not Hit,1017.5,-5.0,36d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-11-19 00:00:00,990.0,996.55,984.0,994.6,,,At/Below Slow EMA,29,991.59,990.25,994.6,944.87,1044.33,SL HIT,2026-01-08 00:00:00,Not Hit,1017.5,-5.0,35d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-11-20 00:00:00,995.3,1011.6,992.45,1008.85,,,Between Slow & Fast EMA,30,994.73,992.02,1008.85,958.41,1059.29,SL HIT,2026-01-06 00:00:00,Not Hit,1017.5,-5.0,32d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-11-26 00:00:00,981.3,1006.95,981.3,1003.9,,,At/Below Slow EMA,34,996.53,993.94,1003.9,953.7,1054.1,SL HIT,2026-01-07 00:00:00,Not Hit,1017.5,-5.0,29d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-12-03 00:00:00,986.0,1002.3,986.0,1000.5,,,At/Below Slow EMA,39,999.09,996.8,1000.5,950.47,1050.53,SL HIT,2026-01-07 00:00:00,Not Hit,1008.0,-5.0,24d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-12-05 00:00:00,992.0,1008.0,990.2,1003.3,,,At/Below Slow EMA,41,999.57,997.46,1003.3,953.13,1053.46,SL HIT,2026-01-07 00:00:00,Not Hit,1006.5,-5.0,22d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-12-08 00:00:00,1000.0,1006.5,997.5,1003.1,,,At/Below Slow EMA,42,1000.21,997.99,1003.1,952.94,1053.26,SL HIT,2026-01-07 00:00:00,Not Hit,1006.4,-5.0,21d
HDFCBANK,1d,EMA10/EMA20,2025-10-07 00:00:00,2025-12-11 00:00:00,990.0,1002.7,988.5,1000.3,,,At/Below Slow EMA,45,998.3,997.44,1000.3,950.28,1050.32,SL HIT,2026-01-07 00:00:00,Not Hit,1006.4,-5.0,18d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-04 00:00:00,986.4,989.15,981.9,987.15,,,At/Below Slow EMA,1,983.41,982.87,987.15,937.79,1036.51,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,5.0,13d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-05 00:00:00,988.0,998.3,983.8,993.7,,,At/Below Slow EMA,2,985.28,983.9,993.7,944.01,1043.38,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,5.0,12d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-10 00:00:00,974.3,994.95,974.3,993.05,,,At/Below Slow EMA,5,985.47,984.27,993.05,943.4,1042.7,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,5.0,9d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-19 00:00:00,991.3,1010.9,987.55,999.2,,,At/Below Slow EMA,12,993.49,990.52,999.2,949.24,1049.16,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,5.0,2d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-20 00:00:00,1005.95,1014.7,995.3,1008.7,,,Between Slow & Fast EMA,13,996.26,992.25,1008.7,958.26,1059.13,TARGET HIT,Not Hit,2024-01-23 00:00:00,1059.4,5.0,1d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-25 00:00:00,998.4,1015.1,988.15,1009.95,,,At/Below Slow EMA,16,1003.18,997.41,1009.95,959.45,1060.45,TARGET HIT,Not Hit,2024-02-21 00:00:00,1064.0,5.0,18d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-01-31 00:00:00,1016.8,1039.0,1003.25,1028.15,,,At/Below Slow EMA,19,1011.37,1003.5,1028.15,976.74,1079.56,TARGET HIT,Not Hit,2024-03-01 00:00:00,1089.95,5.0,22d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-02-05 00:00:00,1022.5,1026.45,1012.1,1023.5,,,Between Slow & Fast EMA,22,1017.13,1008.86,1023.5,972.32,1074.67,TARGET HIT,Not Hit,2024-03-01 00:00:00,1089.95,5.0,19d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-02-06 00:00:00,1023.55,1034.9,1016.7,1026.4,,,Between Slow & Fast EMA,23,1018.82,1010.53,1026.4,975.08,1077.72,TARGET HIT,Not Hit,2024-03-01 00:00:00,1089.95,5.0,18d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-02-13 00:00:00,1006.0,1027.05,1000.3,1019.8,,,At/Below Slow EMA,28,1011.96,1009.42,1019.8,968.81,1070.79,TARGET HIT,Not Hit,2024-03-01 00:00:00,1089.95,5.0,13d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-02-14 00:00:00,1009.55,1035.7,1007.55,1022.7,,,At/Below Slow EMA,29,1013.91,1010.69,1022.7,971.57,1073.84,TARGET HIT,Not Hit,2024-03-01 00:00:00,1089.95,5.0,12d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-02-27 00:00:00,1050.75,1066.2,1046.5,1060.2,,,Between Slow & Fast EMA,38,1046.51,1034.17,1060.2,1007.19,1113.21,TARGET HIT,Not Hit,2024-03-06 00:00:00,1113.55,5.0,7d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-02-29 00:00:00,1043.05,1060.7,1038.5,1052.2,,,Between Slow & Fast EMA,40,1047.5,1036.93,1052.2,999.59,1104.81,TARGET HIT,Not Hit,2024-03-06 00:00:00,1113.55,5.0,5d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-01 00:00:00,1055.0,1089.95,1054.0,1086.9,,,Between Slow & Fast EMA,41,1054.66,1041.69,1086.9,1032.56,1141.25,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,37d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-13 00:00:00,1077.15,1089.65,1073.15,1083.95,,,Between Slow & Fast EMA,49,1078.61,1065.78,1083.95,1029.75,1138.15,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,29d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-14 00:00:00,1080.0,1097.1,1075.05,1083.6,,,Between Slow & Fast EMA,50,1079.51,1067.48,1083.6,1029.42,1137.78,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,28d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-15 00:00:00,1072.0,1086.25,1070.0,1080.35,,,Between Slow & Fast EMA,51,1079.67,1068.7,1080.35,1026.33,1134.37,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,27d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-18 00:00:00,1075.05,1084.8,1060.05,1081.2,,,At/Below Slow EMA,52,1079.95,1069.89,1081.2,1027.14,1135.26,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,26d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-19 00:00:00,1078.45,1088.75,1075.25,1083.95,,,Between Slow & Fast EMA,53,1080.67,1071.23,1083.95,1029.75,1138.15,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,25d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-20 00:00:00,1080.0,1090.0,1067.5,1084.5,,,At/Below Slow EMA,54,1081.37,1072.5,1084.5,1030.27,1138.73,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,24d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-22 00:00:00,1081.15,1093.7,1078.7,1090.3,,,Between Slow & Fast EMA,56,1083.06,1074.99,1090.3,1035.78,1144.82,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,22d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-26 00:00:00,1081.0,1089.15,1076.95,1083.7,,,Between Slow & Fast EMA,57,1083.17,1075.82,1083.7,1029.52,1137.88,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,21d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-27 00:00:00,1083.7,1092.5,1079.55,1083.75,,,Between Slow & Fast EMA,58,1083.28,1076.58,1083.75,1029.56,1137.94,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,20d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-03-28 00:00:00,1085.0,1105.05,1085.0,1093.3,,,Between Slow & Fast EMA,59,1085.1,1078.17,1093.3,1038.63,1147.96,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,19d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-04-08 00:00:00,1078.35,1091.75,1076.3,1087.15,,,At/Below Slow EMA,65,1084.32,1080.89,1087.15,1032.79,1141.51,TARGET HIT,Not Hit,2024-04-29 00:00:00,1163.45,5.0,13d
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,2024-04-09 00:00:00,1091.95,1115.25,1088.3,1107.05,,,Between Slow & Fast EMA,66,1088.46,1083.39,1107.05,1051.7,1162.4,SL HIT,2024-04-18 00:00:00,Not Hit,1116.55,-5.0,5d
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,2024-04-25 00:00:00,1090.0,1125.65,1089.95,1113.75,,,Between Slow & Fast EMA,1,1089.99,1086.37,1113.75,1058.06,1169.44,TARGET HIT,Not Hit,2024-04-30 00:00:00,1169.55,5.0,3d
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,2024-05-13 00:00:00,1112.4,1130.65,1106.7,1128.0,,,At/Below Slow EMA,12,1124.3,1115.98,1128.0,1071.6,1184.4,SL HIT,2024-06-04 00:00:00,Not Hit,1173.0,-5.0,16d
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,2024-05-15 00:00:00,1122.1,1127.8,1113.5,1124.35,,,At/Below Slow EMA,14,1123.75,1117.17,1124.35,1068.13,1180.57,SL HIT,2024-06-04 00:00:00,Not Hit,1173.0,-5.0,14d
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,2024-05-23 00:00:00,1115.55,1137.0,1111.4,1134.5,,,At/Below Slow EMA,20,1125.22,1121.2,1134.5,1077.77,1191.23,SL HIT,2024-06-04 00:00:00,Not Hit,1173.0,-5.0,8d
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,2024-05-24 00:00:00,1130.0,1135.0,1124.15,1131.95,,,Between Slow & Fast EMA,21,1126.44,1122.23,1131.95,1075.35,1188.55,SL HIT,2024-06-04 00:00:00,Not Hit,1173.0,-5.0,7d
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,2024-05-31 00:00:00,1118.0,1130.6,1111.25,1121.05,,,At/Below Slow EMA,26,1120.91,1120.62,1121.05,1065.0,1177.1,SL HIT,2024-06-04 00:00:00,Not Hit,1173.0,-5.0,2d
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,2024-07-03 00:00:00,1196.85,1215.85,1179.45,1201.6,,,Between Slow & Fast EMA,10,1188.25,1168.04,1201.6,1141.52,1261.68,TARGET HIT,Not Hit,2024-09-16 00:00:00,1265.6,5.0,51d
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,2024-07-18 00:00:00,1234.9,1256.45,1231.7,1250.3,,,Between Slow & Fast EMA,20,1232.84,1212.97,1250.3,1187.78,1312.82,SL HIT,2024-07-26 00:00:00,Not Hit,1250.5,-5.0,6d
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,2024-07-22 00:00:00,1240.0,1245.3,1232.9,1241.15,,,Between Slow & Fast EMA,22,1236.7,1218.73,1241.15,1179.09,1303.21,SL HIT,2024-08-05 00:00:00,Not Hit,1248.65,-5.0,10d
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,2024-09-09 00:00:00,1202.9,1238.3,1200.45,1235.0,,,At/Below Slow EMA,9,1224.3,1215.13,1235.0,1173.25,1296.75,TARGET HIT,Not Hit,2024-09-19 00:00:00,1300.0,5.0,8d
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,2024-09-11 00:00:00,1231.5,1239.3,1226.4,1236.35,,,Between Slow & Fast EMA,11,1228.43,1219.06,1236.35,1174.53,1298.17,TARGET HIT,Not Hit,2024-09-19 00:00:00,1300.0,5.0,6d
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,2024-09-12 00:00:00,1238.0,1257.0,1226.35,1252.15,,,Between Slow & Fast EMA,12,1232.74,1222.21,1252.15,1189.54,1314.76,TARGET HIT,Not Hit,2024-09-20 00:00:00,1362.35,5.0,6d
ICICIBANK,1d,EMA10/EMA20,2024-10-28 00:00:00,2024-11-05 00:00:00,1273.0,1301.3,1263.1,1296.7,,,At/Below Slow EMA,6,1285.55,1276.28,1296.7,1231.87,1361.54,SL HIT,2025-01-13 00:00:00,Not Hit,1350.45,-5.0,46d
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,2024-11-29 00:00:00,1283.1,1303.25,1283.1,1300.1,,,Between Slow & Fast EMA,4,1285.66,1279.65,1300.1,1235.09,1365.11,SL HIT,2025-01-13 00:00:00,Not Hit,1350.45,-5.0,30d
