Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
RELIANCE,1d,EMA21/EMA50,2024-06-10 00:00:00,2024-06-26 00:00:00,1446.05,1518.97,1445.12,1514.03,1460.87,1453.38,At/Below Slow EMA,11,,,1514.03,1502.67,1604.87,TARGET HIT,Not Hit,2024-07-08 00:00:00,1608.8,6.0,8d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-07-22 00:00:00,808.5,825.5,806.33,821.27,818.11,801.29,Between Slow & Fast EMA,37,,,821.27,815.11,870.55,SL HIT,2024-07-23 00:00:00,Not Hit,823.9,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-01 00:00:00,811.45,825.02,808.98,819.4,813.18,803.27,Between Slow & Fast EMA,45,,,819.4,813.25,868.56,SL HIT,2024-08-05 00:00:00,Not Hit,835.25,-0.75,2d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-08 00:00:00,812.0,826.65,809.62,821.35,813.52,805.24,Between Slow & Fast EMA,50,,,821.35,815.19,870.63,SL HIT,2024-08-13 00:00:00,Not Hit,837.98,-0.75,3d
TCS,1d,EMA21/EMA50,2024-07-03 00:00:00,2024-08-09 00:00:00,4217.0,4253.65,4205.55,4228.75,4212.77,4102.5,Between Slow & Fast EMA,26,,,4228.75,4197.03,4482.48,SL HIT,2024-08-12 00:00:00,Not Hit,4239.0,-0.75,1d
INFY,1d,EMA21/EMA50,2024-06-21 00:00:00,2024-08-12 00:00:00,1773.05,1803.5,1768.1,1797.4,1770.32,1686.89,Between Slow & Fast EMA,35,,,1797.4,1783.92,1905.24,TARGET HIT,Not Hit,2024-08-28 00:00:00,1951.0,6.0,11d
TCS,1d,EMA21/EMA50,2024-07-03 00:00:00,2024-08-14 00:00:00,4209.0,4306.2,4188.15,4295.25,4217.67,4116.99,Between Slow & Fast EMA,29,,,4295.25,4263.04,4552.97,TARGET HIT,Not Hit,2024-08-20 00:00:00,4565.0,6.0,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-16 00:00:00,814.25,817.08,805.5,816.05,813.91,807.01,At/Below Slow EMA,55,,,816.05,809.93,865.01,SL HIT,2024-08-21 00:00:00,Not Hit,823.0,-0.75,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-20 00:00:00,813.73,823.0,813.73,818.85,814.51,807.8,Between Slow & Fast EMA,57,,,818.85,812.71,867.98,SL HIT,2024-08-21 00:00:00,Not Hit,817.27,-0.75,1d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-08-22 00:00:00,1182.0,1192.6,1176.6,1191.1,1186.38,1181.95,At/Below Slow EMA,157,,,1191.1,1182.17,1262.57,TARGET HIT,Not Hit,2024-09-16 00:00:00,1265.6,6.0,17d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-03 00:00:00,817.0,819.98,812.3,818.67,816.1,810.82,Between Slow & Fast EMA,67,,,818.67,812.53,867.79,TARGET HIT,Not Hit,2024-09-20 00:00:00,872.48,6.0,13d
RELIANCE,1d,EMA21/EMA50,2024-08-30 00:00:00,2024-09-04 00:00:00,1500.7,1517.5,1499.5,1514.55,1501.93,1499.38,Between Slow & Fast EMA,3,,,1514.55,1503.19,1605.42,SL HIT,2024-09-05 00:00:00,Not Hit,1525.78,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-04 00:00:00,819.5,822.4,816.0,820.9,816.53,811.21,Between Slow & Fast EMA,68,,,820.9,814.74,870.15,TARGET HIT,Not Hit,2024-09-20 00:00:00,872.48,6.0,12d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-09-09 00:00:00,1202.9,1238.3,1200.45,1235.0,1214.48,1199.02,Between Slow & Fast EMA,169,,,1235.0,1225.74,1309.1,TARGET HIT,Not Hit,2024-09-20 00:00:00,1362.35,6.0,9d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-09 00:00:00,819.0,824.25,815.05,823.25,817.77,812.38,Between Slow & Fast EMA,71,,,823.25,817.08,872.65,TARGET HIT,Not Hit,2024-09-23 00:00:00,883.17,6.0,10d
TCS,1d,EMA21/EMA50,2024-07-03 00:00:00,2024-09-10 00:00:00,4442.45,4539.95,4440.45,4507.85,4443.62,4310.97,Between Slow & Fast EMA,47,,,4507.85,4474.04,4778.32,SL HIT,2024-09-11 00:00:00,Not Hit,4549.35,-0.75,1d
TCS,1d,EMA21/EMA50,2024-07-03 00:00:00,2024-09-12 00:00:00,4510.25,4532.6,4431.3,4517.7,4453.31,4325.43,Between Slow & Fast EMA,49,,,4517.7,4483.82,4788.76,SL HIT,2024-09-17 00:00:00,Not Hit,4547.0,-0.75,3d
INFY,1d,EMA21/EMA50,2024-06-21 00:00:00,2024-10-01 00:00:00,1875.0,1908.95,1875.0,1904.35,1901.48,1852.01,Between Slow & Fast EMA,70,,,1904.35,1890.07,2018.61,SL HIT,2024-10-03 00:00:00,Not Hit,1911.85,-0.75,1d
INFY,1d,EMA21/EMA50,2024-06-21 00:00:00,2024-10-04 00:00:00,1889.55,1954.1,1886.0,1918.15,1902.32,1856.16,Between Slow & Fast EMA,72,,,1918.15,1903.76,2033.24,SL HIT,2024-10-18 00:00:00,Not Hit,1991.45,-0.75,10d
INFY,1d,EMA21/EMA50,2024-06-21 00:00:00,2024-10-08 00:00:00,1937.9,1957.95,1906.35,1948.55,1909.17,1862.73,Between Slow & Fast EMA,74,,,1948.55,1933.94,2065.46,SL HIT,2024-10-10 00:00:00,Not Hit,1977.0,-0.75,2d
INFY,1d,EMA21/EMA50,2024-06-21 00:00:00,2024-10-11 00:00:00,1918.0,1947.0,1910.1,1935.1,1915.61,1870.94,Between Slow & Fast EMA,77,,,1935.1,1920.59,2051.21,SL HIT,2024-10-16 00:00:00,Not Hit,1991.45,-0.75,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-14 00:00:00,828.02,846.02,827.0,844.05,840.32,833.01,At/Below Slow EMA,95,,,844.05,837.72,894.69,SL HIT,2024-10-17 00:00:00,Not Hit,853.98,-0.75,3d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-10-15 00:00:00,1238.95,1258.3,1235.4,1255.5,1255.43,1241.34,At/Below Slow EMA,194,,,1255.5,1246.08,1330.83,SL HIT,2024-10-16 00:00:00,Not Hit,1254.95,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-16 00:00:00,840.05,853.98,840.05,849.9,841.33,834.01,Between Slow & Fast EMA,97,,,849.9,843.53,900.89,SL HIT,2024-10-17 00:00:00,Not Hit,848.83,-0.75,1d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-10-18 00:00:00,1227.95,1268.9,1225.25,1264.5,1253.33,1241.94,At/Below Slow EMA,197,,,1264.5,1255.02,1340.37,SL HIT,2024-10-21 00:00:00,Not Hit,1272.35,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-18 00:00:00,831.55,845.5,827.05,840.92,840.9,834.38,At/Below Slow EMA,99,,,840.92,834.61,891.38,TARGET HIT,Not Hit,2024-11-11 00:00:00,891.4,6.0,16d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-10-25 00:00:00,1247.25,1268.9,1234.2,1255.45,1254.67,1244.68,At/Below Slow EMA,202,,,1255.45,1246.03,1330.78,TARGET HIT,Not Hit,2024-10-29 00:00:00,1335.35,6.0,2d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-11-05 00:00:00,851.5,881.35,848.95,878.92,859.82,847.36,Between Slow & Fast EMA,111,,,878.92,872.33,931.66,SL HIT,2024-11-07 00:00:00,Not Hit,885.75,-0.75,2d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-11-05 00:00:00,1273.0,1301.3,1263.1,1296.7,1275.59,1257.85,Between Slow & Fast EMA,209,,,1296.7,1286.97,1374.5,SL HIT,2024-11-07 00:00:00,Not Hit,1315.0,-0.75,2d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-11-19 00:00:00,857.0,876.88,851.35,871.12,861.48,852.31,At/Below Slow EMA,120,,,871.12,864.59,923.39,TARGET HIT,Not Hit,2024-12-04 00:00:00,932.5,6.0,10d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-11-22 00:00:00,1258.0,1281.4,1256.0,1278.05,1267.65,1260.23,At/Below Slow EMA,220,,,1278.05,1268.46,1354.73,SL HIT,2025-01-01 00:00:00,Not Hit,1350.45,-0.75,27d
INFY,1d,EMA21/EMA50,2024-11-27 00:00:00,2024-12-02 00:00:00,1859.0,1882.8,1835.2,1879.8,1863.8,1860.4,At/Below Slow EMA,3,,,1879.8,1865.7,1992.59,TARGET HIT,Not Hit,2024-12-12 00:00:00,1998.8,6.0,8d
TCS,1d,EMA21/EMA50,2024-12-02 00:00:00,2024-12-18 00:00:00,4311.7,4362.0,4289.6,4347.85,4338.84,4274.1,Between Slow & Fast EMA,12,,,4347.85,4315.24,4608.72,SL HIT,2024-12-19 00:00:00,Not Hit,4364.0,-0.75,1d
INFY,1d,EMA21/EMA50,2024-11-27 00:00:00,2024-12-19 00:00:00,1934.0,1959.75,1920.0,1946.2,1931.17,1898.4,Between Slow & Fast EMA,16,,,1946.2,1931.6,2062.97,SL HIT,2024-12-20 00:00:00,Not Hit,1979.95,-0.75,1d
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,2024-12-27 00:00:00,1298.55,1315.95,1298.55,1307.55,1306.57,1292.54,Between Slow & Fast EMA,244,,,1307.55,1297.74,1386.0,SL HIT,2024-12-30 00:00:00,Not Hit,1326.5,-0.75,1d
INFY,1d,EMA21/EMA50,2024-11-27 00:00:00,2025-01-02 00:00:00,1887.0,1962.65,1885.3,1957.85,1919.93,1902.4,At/Below Slow EMA,25,,,1957.85,1943.17,2075.32,SL HIT,2025-01-03 00:00:00,Not Hit,1952.95,-0.75,1d
INFY,1d,EMA21/EMA50,2024-11-27 00:00:00,2025-01-08 00:00:00,1930.0,1938.6,1888.75,1933.15,1924.67,1907.23,At/Below Slow EMA,29,,,1933.15,1918.65,2049.14,SL HIT,2025-01-09 00:00:00,Not Hit,1951.85,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-04-08 00:00:00,882.5,891.0,875.15,884.58,883.81,871.72,Between Slow & Fast EMA,12,,,884.58,877.95,937.65,SL HIT,2025-04-09 00:00:00,Not Hit,887.5,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-05-15 00:00:00,956.75,972.4,948.5,966.9,951.7,923.23,Between Slow & Fast EMA,35,,,966.9,959.65,1024.91,SL HIT,2025-05-20 00:00:00,Not Hit,972.5,-0.75,3d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-05-22 00:00:00,957.6,962.1,952.6,959.95,956.03,930.5,Between Slow & Fast EMA,40,,,959.95,952.75,1017.55,TARGET HIT,Not Hit,2025-07-24 00:00:00,1018.85,6.0,45d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-05-28 00:00:00,960.1,967.25,958.85,961.75,958.93,935.65,Between Slow & Fast EMA,44,,,961.75,954.54,1019.46,SL HIT,2025-05-29 00:00:00,Not Hit,970.4,-0.75,1d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-02 00:00:00,965.05,968.0,954.0,966.05,961.06,939.25,Between Slow & Fast EMA,47,,,966.05,958.8,1024.01,SL HIT,2025-06-13 00:00:00,Not Hit,998.15,-0.75,9d
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-02 00:00:00,1442.0,1460.0,1432.8,1450.5,1436.87,1395.31,Between Slow & Fast EMA,47,,,1450.5,1439.62,1537.53,SL HIT,2025-06-03 00:00:00,Not Hit,1455.0,-0.75,1d
RELIANCE,1d,EMA21/EMA50,2025-04-22 00:00:00,2025-06-02 00:00:00,1412.1,1417.5,1395.6,1413.7,1406.72,1358.35,Between Slow & Fast EMA,28,,,1413.7,1403.1,1498.52,TARGET HIT,Not Hit,2025-06-26 00:00:00,1498.8,6.0,18d
RELIANCE,1d,EMA21/EMA50,2025-04-22 00:00:00,2025-06-04 00:00:00,1414.7,1425.7,1406.1,1423.5,1408.14,1362.68,Between Slow & Fast EMA,30,,,1423.5,1412.82,1508.91,TARGET HIT,Not Hit,2025-06-27 00:00:00,1522.0,6.0,17d
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-04 00:00:00,960.5,971.65,960.45,970.6,962.03,941.35,Between Slow & Fast EMA,49,,,970.6,963.32,1028.84,SL HIT,2025-06-13 00:00:00,Not Hit,998.15,-0.75,7d
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,2025-06-05 00:00:00,1430.9,1459.0,1427.3,1454.8,1438.1,1400.53,Between Slow & Fast EMA,50,,,1454.8,1443.89,1542.09,SL HIT,2025-06-06 00:00:00,Not Hit,1461.4,-0.75,1d
RELIANCE,1d,EMA21/EMA50,2025-04-22 00:00:00,2025-06-13 00:00:00,1424.0,1435.5,1414.3,1427.9,1424.12,1381.9,Between Slow & Fast EMA,37,,,1427.9,1417.19,1513.57,TARGET HIT,Not Hit,2025-06-27 00:00:00,1522.0,6.0,10d
RELIANCE,1d,EMA21/EMA50,2025-04-22 00:00:00,2025-06-16 00:00:00,1426.9,1442.4,1424.4,1437.8,1425.36,1384.1,Between Slow & Fast EMA,38,,,1437.8,1427.02,1524.07,SL HIT,2025-06-17 00:00:00,Not Hit,1448.0,-0.75,1d
