timestamp,open,high,low,close,volume,datetime
1767239100,1573.7,1592.4,1573.0,1582.2,1508853,2026-01-01
1767242700,1582.4,1583.4,1578.5,1580.4,2000011,2026-01-01
1767246300,1580.7,1581.3,1575.5,1578.1,2374719,2026-01-01
1767249900,1577.7,1580.8,1574.3,1575.2,3312306,2026-01-01
1767253500,1574.8,1581.4,1573.0,1579.2,4344807,2026-01-01
1767257100,1579.1,1580.1,1574.2,1575.0,5749754,2026-01-01
1767260700,1574.4,1574.4,1571.1,1572.7,6402468,2026-01-01
1767325500,1580.0,1589.9,1579.0,1588.9,899988,2026-01-02
1767329100,1589.0,1589.9,1583.7,1584.0,1751949,2026-01-02
1767332700,1583.7,1588.5,1582.6,1586.9,2521763,2026-01-02
1767336300,1587.0,1590.0,1586.7,1589.5,3300328,2026-01-02
1767339900,1589.6,1592.9,1589.2,1591.2,4315617,2026-01-02
1767343500,1591.0,1594.4,1588.4,1592.9,5903610,2026-01-02
1767347100,1592.5,1593.0,1591.3,1593.0,6601285,2026-01-02
1767584700,1593.0,1611.8,1593.0,1598.9,2338964,2026-01-05
1767588300,1598.8,1599.7,1594.7,1597.0,3073849,2026-01-05
1767591900,1596.9,1597.0,1590.0,1592.0,3872553,2026-01-05
1767595500,1592.1,1592.5,1587.7,1589.3,4633093,2026-01-05
1767599100,1589.2,1589.7,1579.1,1579.7,5718421,2026-01-05
1767602700,1579.8,1582.5,1577.3,1577.5,7663642,2026-01-05
1767606300,1577.4,1578.4,1575.3,1577.2,8704075,2026-01-05
1767671100,1569.0,1569.0,1518.8,1526.2,9607571,2026-01-06
1767674700,1526.3,1528.2,1511.0,1511.2,12348612,2026-01-06
1767678300,1510.7,1514.3,1497.0,1509.3,18084788,2026-01-06
1767681900,1509.2,1510.0,1502.2,1506.0,20120444,2026-01-06
1767685500,1506.1,1507.9,1499.4,1501.3,22965370,2026-01-06
1767689100,1501.4,1511.0,1501.2,1506.6,25997163,2026-01-06
1767692700,1506.5,1510.0,1505.5,1508.7,27404963,2026-01-06
1767757500,1510.0,1520.0,1504.7,1512.4,2662891,2026-01-07
1767761100,1512.1,1513.6,1502.3,1506.2,4067198,2026-01-07
1767764700,1506.1,1511.2,1505.1,1505.6,5040952,2026-01-07
1767768300,1505.5,1506.0,1502.3,1504.6,6183443,2026-01-07
1767771900,1504.7,1506.0,1500.8,1502.8,7347608,2026-01-07
1767775500,1502.7,1506.4,1498.3,1504.6,10041567,2026-01-07
1767779100,1504.7,1505.5,1502.7,1505.2,11197553,2026-01-07
1767843900,1500.0,1501.1,1488.6,1493.2,2308255,2026-01-08
1767847500,1493.0,1493.3,1482.2,1485.5,4491040,2026-01-08
1767851100,1485.3,1485.5,1476.1,1479.7,6221281,2026-01-08
1767854700,1479.8,1480.0,1470.5,1474.0,9139008,2026-01-08
1767858300,1473.9,1474.0,1468.8,1470.6,11853406,2026-01-08
1767861900,1470.5,1472.8,1468.9,1469.9,14926713,2026-01-08
1767865500,1470.1,1472.0,1469.1,1470.9,16515302,2026-01-08
1767930300,1465.0,1479.9,1465.0,1472.0,2483623,2026-01-09
1767933900,1472.1,1477.7,1469.3,1469.8,3576299,2026-01-09
1767937500,1470.1,1475.0,1466.5,1470.7,4560188,2026-01-09
1767941100,1470.9,1472.4,1465.0,1471.1,5459057,2026-01-09
1767944700,1471.0,1478.8,1470.1,1470.3,6394303,2026-01-09
1767948300,1470.7,1476.5,1469.6,1476.1,7733695,2026-01-09
1767951900,1476.0,1476.2,1473.9,1476.0,8333051,2026-01-09
1768189500,1475.3,1475.5,1456.3,1461.8,1489261,2026-01-12
1768193100,1461.6,1465.0,1453.5,1455.9,2648303,2026-01-12
1768196700,1455.6,1461.6,1451.2,1461.6,3835536,2026-01-12
1768200300,1461.7,1473.8,1460.1,1472.3,5137173,2026-01-12
1768203900,1472.0,1480.7,1469.6,1478.7,6152313,2026-01-12
1768207500,1478.8,1484.4,1477.5,1483.4,7991260,2026-01-12
1768211100,1483.3,1485.3,1483.0,1484.0,8877273,2026-01-12
1768275900,1485.0,1485.1,1460.2,1467.0,2846198,2026-01-13
1768279500,1466.7,1469.8,1464.0,1467.1,3634469,2026-01-13
1768283100,1467.0,1468.9,1455.0,1456.0,4678755,2026-01-13
1768286700,1455.9,1463.0,1453.3,1454.5,5660774,2026-01-13
1768290300,1454.6,1456.4,1451.6,1453.8,6951749,2026-01-13
1768293900,1453.3,1456.8,1444.8,1454.9,12081834,2026-01-13
1768297500,1455.0,1460.0,1452.9,1456.9,13498784,2026-01-13
1768362300,1444.0,1458.8,1440.4,1455.4,1657871,2026-01-14
1768365900,1455.5,1465.5,1454.1,1463.3,2600555,2026-01-14
1768369500,1463.1,1466.0,1460.0,1461.0,3227859,2026-01-14
1768373100,1460.9,1466.9,1460.6,1463.5,3957958,2026-01-14
1768376700,1463.3,1464.2,1453.0,1458.5,4802173,2026-01-14
1768380300,1458.6,1462.8,1455.6,1457.1,7550500,2026-01-14
1768383900,1457.0,1459.3,1455.0,1458.8,8320834,2026-01-14
1768535100,1458.8,1472.2,1458.8,1466.8,4242826,2026-01-16
1768538700,1466.7,1480.0,1466.7,1473.1,6393399,2026-01-16
1768542300,1473.3,1474.9,1464.3,1470.5,9263072,2026-01-16
1768545900,1470.7,1471.1,1455.1,1458.7,11119330,2026-01-16
1768549500,1458.5,1464.8,1456.1,1458.0,13242554,2026-01-16
1768553100,1457.9,1463.0,1455.9,1456.7,15725906,2026-01-16
1768556700,1456.6,1461.5,1455.9,1461.2,17164724,2026-01-16
1768794300,1450.6,1450.6,1419.6,1424.4,5211159,2026-01-19
1768797900,1423.9,1424.8,1406.4,1408.9,9376854,2026-01-19
1768801500,1409.0,1413.9,1408.0,1408.3,10925699,2026-01-19
1768805100,1408.4,1409.6,1403.4,1404.6,13603090,2026-01-19
1768808700,1404.7,1414.5,1403.9,1412.2,16401618,2026-01-19
1768812300,1412.1,1416.1,1411.4,1414.2,18908270,2026-01-19
1768815900,1414.1,1414.3,1411.9,1413.2,20386608,2026-01-19
1768880700,1410.7,1415.6,1402.3,1406.7,2456361,2026-01-20
1768884300,1406.8,1409.9,1399.6,1399.9,3824220,2026-01-20
1768887900,1399.7,1406.0,1399.2,1402.2,4955376,2026-01-20
1768891500,1402.3,1406.8,1402.0,1404.1,5824923,2026-01-20
1768895100,1404.2,1406.4,1399.1,1404.4,7307946,2026-01-20
1768898700,1404.5,1407.9,1392.2,1393.6,11216770,2026-01-20
1768902300,1393.7,1394.9,1390.0,1392.4,13185531,2026-01-20
1768967100,1389.5,1398.2,1385.3,1390.6,2595636,2026-01-21
1768970700,1390.3,1391.1,1373.2,1384.0,4922148,2026-01-21
1768974300,1383.6,1392.7,1382.0,1392.5,6017042,2026-01-21
1768977900,1392.4,1412.0,1391.2,1407.8,8529452,2026-01-21
1768981500,1407.9,1411.4,1402.7,1407.5,12030150,2026-01-21
1768985100,1407.4,1412.7,1398.5,1405.3,16020676,2026-01-21
1768988700,1405.4,1408.4,1405.4,1407.5,17351864,2026-01-21
1769053500,1410.1,1419.5,1406.9,1416.2,2304026,2026-01-22
1769057100,1416.1,1416.8,1398.7,1400.1,3713576,2026-01-22
1769060700,1400.2,1405.5,1395.2,1402.8,5386848,2026-01-22
1769064300,1403.0,1406.2,1398.1,1398.5,8034865,2026-01-22
1769067900,1398.2,1402.8,1396.1,1398.0,9768034,2026-01-22
1769071500,1398.1,1405.0,1397.6,1401.6,13932510,2026-01-22
1769075100,1401.5,1405.4,1401.4,1404.3,15720440,2026-01-22
1769139900,1401.8,1407.0,1399.1,1402.4,1598435,2026-01-23
1769143500,1402.2,1403.5,1398.6,1399.7,2252855,2026-01-23
1769147100,1399.6,1400.3,1387.1,1388.4,3188048,2026-01-23
1769150700,1388.5,1393.9,1387.7,1390.5,4656565,2026-01-23
1769154300,1390.4,1390.9,1381.0,1387.0,6007345,2026-01-23
1769157900,1387.1,1390.5,1384.3,1384.9,9005705,2026-01-23
1769161500,1385.0,1387.8,1384.9,1387.0,9835039,2026-01-23
1769485500,1380.0,1389.1,1368.0,1383.4,5464141,2026-01-27
1769489100,1383.6,1391.4,1375.3,1380.2,7068467,2026-01-27
1769492700,1380.5,1391.5,1379.4,1389.7,9413592,2026-01-27
1769496300,1389.6,1390.5,1382.6,1385.0,12054523,2026-01-27
1769499900,1385.1,1388.3,1380.2,1381.2,15631277,2026-01-27
1769503500,1381.3,1382.9,1376.4,1380.7,23244073,2026-01-27
1769507100,1380.5,1385.0,1379.7,1384.0,26300074,2026-01-27
1769571900,1385.0,1409.6,1385.0,1395.6,2565052,2026-01-28
1769575500,1395.3,1402.6,1393.8,1401.9,3648790,2026-01-28
1769579100,1401.8,1402.5,1398.0,1400.0,4967743,2026-01-28
1769582700,1399.9,1400.7,1393.7,1395.0,6325494,2026-01-28
1769586300,1395.4,1397.0,1389.1,1392.0,7664515,2026-01-28
1769589900,1391.8,1396.3,1390.1,1396.1,9971013,2026-01-28
1769593500,1396.3,1398.9,1396.1,1398.5,11119247,2026-01-28
1769658300,1402.9,1402.9,1387.0,1391.4,3514856,2026-01-29
1769661900,1391.3,1395.7,1387.5,1395.6,5262317,2026-01-29
1769665500,1395.5,1395.9,1391.4,1392.4,7260050,2026-01-29
1769669100,1392.5,1397.9,1390.6,1394.8,9167659,2026-01-29
1769672700,1394.6,1399.9,1392.0,1398.6,11319853,2026-01-29
1769676300,1398.7,1401.9,1390.9,1391.4,16066471,2026-01-29
1769679900,1391.3,1394.5,1386.5,1388.6,20843707,2026-01-29
1769744700,1382.6,1389.4,1380.0,1388.2,1359238,2026-01-30
1769748300,1388.3,1390.4,1385.4,1387.0,1908747,2026-01-30
1769751900,1386.9,1390.2,1386.0,1388.5,3853906,2026-01-30
1769755500,1388.9,1391.0,1385.1,1387.0,5048011,2026-01-30
1769759100,1386.7,1397.5,1385.3,1396.0,6076593,2026-01-30
1769762700,1396.3,1396.7,1389.0,1396.0,9016389,2026-01-30
1769766300,1396.3,1397.8,1395.5,1397.0,11238602,2026-01-30
1769917500,1396.0,1406.0,1388.0,1404.8,803880,2026-02-01
1769921100,1404.9,1410.1,1402.0,1408.4,1943914,2026-02-01
1769924700,1408.1,1411.0,1397.0,1401.1,3101635,2026-02-01
1769928300,1400.5,1403.6,1343.2,1380.0,6166214,2026-02-01
1769931900,1380.5,1382.7,1365.6,1370.7,6913039,2026-02-01
1769935500,1370.8,1372.0,1349.6,1349.8,8493593,2026-02-01
1769939100,1349.6,1350.2,1335.3,1343.0,9709103,2026-02-01
1770003900,1340.0,1368.6,1337.8,1363.3,3801848,2026-02-02
1770007500,1363.2,1368.5,1358.8,1361.6,6028934,2026-02-02
1770011100,1361.5,1378.5,1360.9,1378.3,7829512,2026-02-02
1770014700,1378.4,1384.0,1372.7,1380.4,9512501,2026-02-02
1770018300,1380.8,1382.7,1374.7,1379.2,10805496,2026-02-02
1770021900,1379.4,1392.9,1376.8,1391.0,14198572,2026-02-02
1770025500,1390.8,1391.9,1386.9,1387.5,15699883,2026-02-02
